bill_length_mm,flipper_length_mm,Adelie,Gentoo,Chinstrap
3.622500000000000142e+01,2.206750000000007503e+02,8.769939578900590726e-01,1.198572992214607669e-01,3.148742888480108443e-03
3.656875000000000142e+01,2.206750000000007503e+02,8.760618808434715854e-01,1.207587056381497909e-01,3.179413518378697030e-03
3.691250000000000142e+01,2.206750000000007503e+02,8.749831712056087563e-01,1.218018107874961758e-01,3.215018006895152894e-03
3.725625000000000142e+01,2.206750000000007503e+02,8.737345715981664762e-01,1.230090524723495837e-01,3.256375929483930516e-03
3.760000000000000142e+01,2.206750000000007503e+02,8.722890972432386647e-01,1.244064520509313848e-01,3.304450705830014670e-03
3.794375000000000142e+01,2.206750000000007503e+02,8.706154379344756000e-01,1.260241851099517252e-01,3.360376955572679566e-03
3.828750000000000142e+01,2.206750000000007503e+02,8.686772699138676224e-01,1.278972365570871794e-01,3.425493529045222935e-03
3.863125000000000142e+01,2.206750000000007503e+02,8.664324690421254527e-01,1.300661475165840741e-01,3.501383441290296245e-03
3.897500000000000142e+01,2.206750000000007503e+02,8.638322191862958244e-01,1.325778586376943069e-01,3.589922176009879146e-03
3.931875000000000142e+01,2.206750000000007503e+02,8.608200148380493744e-01,1.354866490792235034e-01,3.693336082727061067e-03
3.966250000000000142e+01,2.206750000000007503e+02,8.573305660056393940e-01,1.388551611486556758e-01,3.814272845704869911e-03
4.000625000000000142e+01,2.206750000000007503e+02,8.532886283155057816e-01,1.427554854633781289e-01,3.955886221116148432e-03
4.035000000000000142e+01,2.206750000000007503e+02,8.486078045600187192e-01,1.472702580802629779e-01,4.121937359718320232e-03
4.069375000000000142e+01,2.206750000000007503e+02,8.431893987756601261e-01,1.524936862606002808e-01,4.316914963739698109e-03
4.103750000000000142e+01,2.206750000000007503e+02,8.369214537951967792e-01,1.585323700669827585e-01,4.546176137820540433e-03
4.138125000000000142e+01,2.206750000000007503e+02,8.296781711281466798e-01,1.655057199562155745e-01,4.816108915637804661e-03
4.172500000000000142e+01,2.206750000000007503e+02,8.213199990425222863e-01,1.735456850687489561e-01,5.134315888728886897e-03
4.206875000000000142e+01,2.206750000000007503e+02,8.116947771544099632e-01,1.827954068629063511e-01,5.509815982683777605e-03
4.241250000000000142e+01,2.206750000000007503e+02,8.006404309805994490e-01,1.934063107920926672e-01,5.953258227307916747e-03
4.275625000000000142e+01,2.206750000000007503e+02,7.879897905556758619e-01,2.055330717138718066e-01,6.477137730452276788e-03
4.310000000000000142e+01,2.206750000000007503e+02,7.735781163588955067e-01,2.193258825883569463e-01,7.096001052747495826e-03
4.344375000000000142e+01,2.206750000000007503e+02,7.572537853653621420e-01,2.349195867233392909e-01,7.826627911298535828e-03
4.378750000000000142e+01,2.206750000000007503e+02,7.388922400934051504e-01,2.524195778431879145e-01,8.688182063407072150e-03
4.413125000000000142e+01,2.206750000000007503e+02,7.184126699839488150e-01,2.718849890364067323e-01,9.702340979644463043e-03
4.447500000000000142e+01,2.206750000000007503e+02,6.957959795425696647e-01,2.933105740763504166e-01,1.089344638108005921e-02
4.481875000000000142e+01,2.206750000000007503e+02,6.711015334413651390e-01,3.166096976371866600e-01,1.228876892144813680e-02
4.516250000000000142e+01,2.206750000000007503e+02,6.444792597005679635e-01,3.416016916624726729e-01,1.391904863695954571e-02
4.550625000000000142e+01,2.206750000000007503e+02,6.161733812130829602e-01,3.680070687920589112e-01,1.581954999485825353e-02
4.585000000000000142e+01,2.206750000000007503e+02,5.865147591249443293e-01,3.954532981784270040e-01,1.803194269662869095e-02
4.619375000000000142e+01,2.206750000000007503e+02,5.559007234105977080e-01,4.234919027968807592e-01,2.060737379252149115e-02
4.653750000000000142e+01,2.206750000000007503e+02,5.247639986060964601e-01,4.516248708257877276e-01,2.361113056811578112e-02
4.688125000000000142e+01,2.206750000000007503e+02,4.935350785145225516e-01,4.793355992301793767e-01,2.712932225529800581e-02
4.722500000000000142e+01,2.206750000000007503e+02,4.626041657414023400e-01,5.061177728198852366e-01,3.127806143871238870e-02
4.756875000000000142e+01,2.206750000000007503e+02,4.322889041804900412e-01,5.314953679710147094e-01,3.621572784849527715e-02
4.791250000000000142e+01,2.206750000000007503e+02,4.028126213033143554e-01,5.550283445042352160e-01,4.215903419245056044e-02
4.825625000000000142e+01,2.206750000000007503e+02,3.742953491927293874e-01,5.763009638605881557e-01,4.940368694668246380e-02
4.860000000000000142e+01,2.206750000000007503e+02,3.467574650067449804e-01,5.948923381271137290e-01,5.835019686614136003e-02
4.894375000000000142e+01,2.206750000000007503e+02,3.201341419790576515e-01,6.103315032810991969e-01,6.953435473984310999e-02
4.928750000000000142e+01,2.206750000000007503e+02,2.942982349609862824e-01,6.220425601413785976e-01,8.365920489763503665e-02
4.963125000000000142e+01,2.206750000000007503e+02,2.690896083606234557e-01,6.292905796480819935e-01,1.016198119912944953e-01
4.997500000000000142e+01,2.206750000000007503e+02,2.443498190121848324e-01,6.311475805948488782e-01,1.245026003929663172e-01
5.031875000000000142e+01,2.206750000000007503e+02,2.199617728689816365e-01,6.265100335874276283e-01,1.535281935435907075e-01
5.066250000000000142e+01,2.206750000000007503e+02,1.958932679098438767e-01,6.142101242537830741e-01,1.898966078363731047e-01
5.100625000000000142e+01,2.206750000000007503e+02,1.722395092934211891e-01,5.932581120977822309e-01,2.345023786087965523e-01
5.135000000000000142e+01,2.206750000000007503e+02,1.492519299092271157e-01,5.632100201466727629e-01,2.875380499441000937e-01
5.169375000000000142e+01,2.206750000000007503e+02,1.273326249651025310e-01,5.245630177147865281e-01,3.481043573201109131e-01
5.203750000000000142e+01,2.206750000000007503e+02,1.069758914848217418e-01,4.789820107500744051e-01,4.140420977651039225e-01
5.238125000000000142e+01,2.206750000000007503e+02,8.866058327541533057e-02,4.291600468034232341e-01,4.821793699211615603e-01
5.272500000000000142e+01,2.206750000000007503e+02,7.273085707701210101e-02,3.782859122514569683e-01,5.489832306715309862e-01
5.306875000000000142e+01,2.206750000000007503e+02,5.931860672405465940e-02,3.293388439657767841e-01,6.113425493101685149e-01
5.341250000000000142e+01,2.206750000000007503e+02,4.833832168275032509e-02,2.845335735260092203e-01,6.671281047912405171e-01
5.375625000000000142e+01,2.206750000000007503e+02,3.954272200105797552e-02,2.451083739293473396e-01,7.153489040695947265e-01
5.410000000000000142e+01,2.206750000000007503e+02,3.260168972681470184e-02,2.114278045400725392e-01,7.559705057331128630e-01
5.444375000000000142e+01,2.206750000000007503e+02,2.717088969070868484e-02,1.832451091354895534e-01,7.895840011738017861e-01
5.478750000000000142e+01,2.206750000000007503e+02,2.293532455748686916e-02,1.599770086304795058e-01,8.170876668120335973e-01
5.513125000000000142e+01,2.206750000000007503e+02,1.962892716314231650e-02,1.409137392602660688e-01,8.394573335765916910e-01
5.547500000000000142e+01,2.206750000000007503e+02,1.703794426866820852e-02,1.253491693398847417e-01,8.576128863914470601e-01
5.581875000000000142e+01,2.206750000000007503e+02,1.499589175182455131e-02,1.126466538885385060e-01,8.723574543596368525e-01
5.616250000000000142e+01,2.206750000000007503e+02,1.337542360302163523e-02,1.022632208007197840e-01,8.843613555962586137e-01
5.650625000000000142e+01,2.206750000000007503e+02,1.208002028945115783e-02,9.375074903729679887e-02,8.941692306732519357e-01
5.685000000000000142e+01,2.206750000000007503e+02,1.103674765134709732e-02,8.674646072963589083e-02,9.022167916190170223e-01
5.719375000000000142e+01,2.206750000000007503e+02,1.019042808631590198e-02,8.095977955521704850e-02,9.088497923584669680e-01
5.753750000000000142e+01,2.206750000000007503e+02,9.499148818296094740e-03,7.615911600802328929e-02,9.143417351736806697e-01
5.788125000000000142e+01,2.206750000000007503e+02,8.930884547811554844e-03,7.216011113205589300e-02,9.189090043201325608e-01
5.822500000000000142e+01,2.206750000000007503e+02,8.460991320369037894e-03,6.881580512572924024e-02,9.227232035539016941e-01
5.856875000000000142e+01,2.206750000000007503e+02,8.070358000211391367e-03,6.600869488532759566e-02,9.259209471144609349e-01
5.891250000000000142e+01,2.206750000000007503e+02,7.744044529286890632e-03,6.364444363974630647e-02,9.286115118309667960e-01
5.925625000000000142e+01,2.206750000000007503e+02,7.470276881985126079e-03,6.164695384849420978e-02,9.308827692695206268e-01
3.210000000000000142e+01,2.214125000000007617e+02,8.819655230855198980e-01,1.150479188080858334e-01,2.986558106394385324e-03
3.244375000000000142e+01,2.214125000000007617e+02,8.818123724182066470e-01,1.151961139803227702e-01,2.991513601470657899e-03
3.278750000000000142e+01,2.214125000000007617e+02,8.816353237147582789e-01,1.153674317434734559e-01,2.997244541768373689e-03
3.313125000000000142e+01,2.214125000000007617e+02,8.814306386847214903e-01,1.155654881364207298e-01,3.003873178857721822e-03
3.347500000000000142e+01,2.214125000000007617e+02,8.811939915921254141e-01,1.157944670955285138e-01,3.011541312346144566e-03
3.381875000000000142e+01,2.214125000000007617e+02,8.809203761528193732e-01,1.160592103460840185e-01,3.020413501096642916e-03
3.416250000000000142e+01,2.214125000000007617e+02,8.806039974525204928e-01,1.163653217189515171e-01,3.030680828528055631e-03
3.450625000000000142e+01,2.214125000000007617e+02,8.802381464199146022e-01,1.167192882545067673e-01,3.042565325578708638e-03
3.485000000000000142e+01,2.214125000000007617e+02,8.798150539744408194e-01,1.171286208490755071e-01,3.056325176483683497e-03
3.519375000000000142e+01,2.214125000000007617e+02,8.793257214858828386e-01,1.176020176550303942e-01,3.072260859086775077e-03
3.553750000000000142e+01,2.214125000000007617e+02,8.787597236246618149e-01,1.181495539711222842e-01,3.090722404215844564e-03
3.588125000000000142e+01,2.214125000000007617e+02,8.781049790413826273e-01,1.187829029593959890e-01,3.112117999221425402e-03
3.622500000000000142e+01,2.214125000000007617e+02,8.773474835889645274e-01,1.195155922000517013e-01,3.136924210983771388e-03
3.656875000000000142e+01,2.214125000000007617e+02,8.764709999950263120e-01,1.203633018391818688e-01,3.165698165791815816e-03
3.691250000000000142e+01,2.214125000000007617e+02,8.754566970233103040e-01,1.213442108765268590e-01,3.199092100162788822e-03
3.725625000000000142e+01,2.214125000000007617e+02,8.742827302698522596e-01,1.224793989391727844e-01,3.237870790975075266e-03
3.760000000000000142e+01,2.214125000000007617e+02,8.729237558968423460e-01,1.237933116145555484e-01,3.282932488602186612e-03
3.794375000000000142e+01,2.214125000000007617e+02,8.713503679455721906e-01,1.253142979379361921e-01,3.335334116491668870e-03
3.828750000000000142e+01,2.214125000000007617e+02,8.695284496074119351e-01,1.270752287247565171e-01,3.396321667831677434e-03
3.863125000000000142e+01,2.214125000000007617e+02,8.674184293175543070e-01,1.291142037561597289e-01,3.467366926286050404e-03
3.897500000000000142e+01,2.214125000000007617e+02,8.649744343120894241e-01,1.314753538257390497e-01,3.550211862171556969e-03
3.931875000000000142e+01,2.214125000000007617e+02,8.621433381711828270e-01,1.342097395271437399e-01,3.646922301673581439e-03
3.966250000000000142e+01,2.214125000000007617e+02,8.588637060528352407e-01,1.373763412273685813e-01,3.759952719796208747e-03
4.000625000000000142e+01,2.214125000000007617e+02,8.550646534871462201e-01,1.410431222739583212e-01,3.892224238895586590e-03
4.035000000000000142e+01,2.214125000000007617e+02,8.506646540273076207e-01,1.452881278984131663e-01,4.047218074279258088e-03
4.069375000000000142e+01,2.214125000000007617e+02,8.455703606434659125e-01,1.502005526785861744e-01,4.229086677947960747e-03
4.103750000000000142e+01,2.214125000000007617e+02,8.396755488816471935e-01,1.558816665425658832e-01,4.442784575786964951e-03
4.138125000000000142e+01,2.214125000000007617e+02,8.328603498411288886e-01,1.624454299418849890e-01,4.694220216986078227e-03
4.172500000000000142e+01,2.214125000000007617e+02,8.249910200930886672e-01,1.700185510352500151e-01,4.990428871661324595e-03
4.206875000000000142e+01,2.214125000000007617e+02,8.159205924969841206e-01,1.787396429566611156e-01,5.339764546354900873e-03
4.241250000000000142e+01,2.214125000000007617e+02,8.054908581625528363e-01,1.887570358789293912e-01,5.752105958517814144e-03
4.275625000000000142e+01,2.214125000000007617e+02,7.935362251454149973e-01,2.002247068444067135e-01,6.239068010178253597e-03
4.310000000000000142e+01,2.214125000000007617e+02,7.798900456743098619e-01,2.132957476673698061e-01,6.814206658320393593e-03
4.344375000000000142e+01,2.214125000000007617e+02,7.643939412525702082e-01,2.281128555232518063e-01,7.493203224177891891e-03
4.378750000000000142e+01,2.214125000000007617e+02,7.469104068086749315e-01,2.447955763066373136e-01,8.294016884687839888e-03
4.413125000000000142e+01,2.214125000000007617e+02,7.273384656592780662e-01,2.634245288060464985e-01,9.237005534675383350e-03
4.447500000000000142e+01,2.214125000000007617e+02,7.056313433640245547e-01,2.840236163055807617e-01,1.034504033039473393e-02
4.481875000000000142e+01,2.214125000000007617e+02,6.818141006220113098e-01,3.065422172865360229e-01,1.164368209145268465e-02
4.516250000000000142e+01,2.214125000000007617e+02,6.559981434858567217e-01,3.308403075737058607e-01,1.316154894043738109e-02
4.550625000000000142e+01,2.214125000000007617e+02,6.283889094211074777e-01,3.566800119794765744e-01,1.493107859941586631e-02
4.585000000000000142e+01,2.214125000000007617e+02,5.992832699886023740e-01,3.837267664195080918e-01,1.698996359188954461e-02
4.619375000000000142e+01,2.214125000000007617e+02,5.690545964277496926e-01,4.115618049005805301e-01,1.938359867166991948e-02
4.653750000000000142e+01,2.214125000000007617e+02,5.381258887046950212e-01,4.397051924336837780e-01,2.216891886162117298e-02
4.688125000000000142e+01,2.214125000000007617e+02,5.069342290341287693e-01,4.676457400010710086e-01,2.542003096480019778e-02
4.722500000000000142e+01,2.214125000000007617e+02,4.758921052711142519e-01,4.948718181318240150e-01,2.923607659706171230e-02
4.756875000000000142e+01,2.214125000000007617e+02,4.453519932915836477e-01,5.208961648046480652e-01,3.375184190376822463e-02
4.791250000000000142e+01,2.214125000000007617e+02,4.155797045263872613e-01,5.452685373801803292e-01,3.915175809343239555e-02
4.825625000000000142e+01,2.214125000000007617e+02,3.867398361480703928e-01,5.675720968304600600e-01,4.568806702146945009e-02
4.860000000000000142e+01,2.214125000000007617e+02,3.588941102786487591e-01,5.874019960939863561e-01,5.370389362736495420e-02
4.894375000000000142e+01,2.214125000000007617e+02,3.320113441159829870e-01,6.043272360592039094e-01,6.366141982481314521e-02
4.928750000000000142e+01,2.214125000000007617e+02,3.059867607787455923e-01,6.178395938810389287e-01,7.617364534021553446e-02
4.963125000000000142e+01,2.214125000000007617e+02,2.806683663651627914e-01,6.272973152547631770e-01,9.203431838007399002e-02
4.997500000000000142e+01,2.214125000000007617e+02,2.558888707556887798e-01,6.318778787946394138e-01,1.122332504496718342e-01
5.031875000000000142e+01,2.214125000000007617e+02,2.315025635122849867e-01,6.305646224319320092e-01,1.379328140557830873e-01
5.066250000000000142e+01,2.214125000000007617e+02,2.074267605488536448e-01,6.222045607293580360e-01,1.703686787217883192e-01
5.100625000000000142e+01,2.214125000000007617e+02,1.836854297605822195e-01,6.056802991569898431e-01,2.106342710824279374e-01
5.135000000000000142e+01,2.214125000000007617e+02,1.604468195274194597e-01,5.802183368683858644e-01,2.593348436041946758e-01
5.169375000000000142e+01,2.214125000000007617e+02,1.380381816299354192e-01,5.457885014115347877e-01,3.161733169585297931e-01
5.203750000000000142e+01,2.214125000000007617e+02,1.169160130359442051e-01,5.034445782114673751e-01,3.796394087525883920e-01
5.238125000000000142e+01,2.214125000000007617e+02,9.758153544730330253e-02,4.553905823878543480e-01,4.470278821648423495e-01
