bill_length_mm,bill_depth_mm,Adelie,Gentoo,Chinstrap
4.894375000000000142e+01,1.929500000000002302e+01,7.035978286119852487e-02,4.883087596332758712e-02,8.808093411754738256e-01
4.928750000000000142e+01,1.929500000000002302e+01,5.613508831950275724e-02,4.971824636468896025e-02,8.941466653158083311e-01
4.963125000000000142e+01,1.929500000000002302e+01,4.574869786296969359e-02,5.120488960071287871e-02,9.030464125363173444e-01
4.997500000000000142e+01,1.929500000000002302e+01,3.809616019543209109e-02,5.341822332278593766e-02,9.084856164817818325e-01
5.031875000000000142e+01,1.929500000000002302e+01,3.239871389345926750e-02,5.650070672155412671e-02,9.111005793849866752e-01
5.066250000000000142e+01,1.929500000000002302e+01,2.811052032831355338e-02,6.062734458888232453e-02,9.112621350828041811e-01
5.100625000000000142e+01,1.929500000000002302e+01,2.484810706481834983e-02,6.602274896879439803e-02,9.091291439663872209e-01
5.135000000000000142e+01,1.929500000000002302e+01,2.233972581786063463e-02,7.297939900842417837e-02,9.046808751737152043e-01
5.169375000000000142e+01,1.929500000000002302e+01,2.038997645257311156e-02,8.187810327455929960e-02,8.977319202728676339e-01
5.203750000000000142e+01,1.929500000000002302e+01,1.885531992059504003e-02,9.321060928535582213e-02,8.879340707940490685e-01
5.238125000000000142e+01,1.929500000000002302e+01,1.762708717815394260e-02,1.076024502368179148e-01,8.747704625850282190e-01
5.272500000000000142e+01,1.929500000000002302e+01,1.661959486312234238e-02,1.258308755121983757e-01,8.575495296246792298e-01
5.306875000000000142e+01,1.929500000000002302e+01,1.576182343038764685e-02,1.488274421936085223e-01,8.354107343760038829e-01
5.341250000000000142e+01,1.929500000000002302e+01,1.499180575234332694e-02,1.776474246841645843e-01,8.073607695634920089e-01
5.375625000000000142e+01,1.929500000000002302e+01,1.425345146785645181e-02,2.133803491337269709e-01,7.723661993984165530e-01
5.410000000000000142e+01,1.929500000000002302e+01,1.349597088502781962e-02,2.569734752529253541e-01,7.295305538620469044e-01
5.444375000000000142e+01,1.929500000000002302e+01,1.267620373902707612e-02,3.089545227514153836e-01,6.783692735095575577e-01
5.478750000000000142e+01,1.929500000000002302e+01,1.176370869417743721e-02,3.690851131113261907e-01,6.191511781944962767e-01
5.513125000000000142e+01,1.929500000000002302e+01,1.074722351978261124e-02,4.360520781646190502e-01,5.532006983155983715e-01
5.547500000000000142e+01,1.929500000000002302e+01,9.639467870156518542e-03,5.073706692984973898e-01,4.829898628313461506e-01
5.581875000000000142e+01,1.929500000000002302e+01,8.476604516155823374e-03,5.796527355235290280e-01,4.118706599603150220e-01
5.616250000000000142e+01,1.929500000000002302e+01,7.310516424065312789e-03,6.492340605252764352e-01,3.434554230506582928e-01
5.650625000000000142e+01,1.929500000000002302e+01,6.196025575518583281e-03,7.129360268688501590e-01,2.808679475556312144e-01
5.685000000000000142e+01,1.929500000000002302e+01,5.178332385737497399e-03,7.686392664109715778e-01,2.261824012032908893e-01
5.719375000000000142e+01,1.929500000000002302e+01,4.285532736899137947e-03,8.154670860528172582e-01,1.802473812102836082e-01
5.753750000000000142e+01,1.929500000000002302e+01,3.527671369012129032e-03,8.536048298574852033e-01,1.428674987735027435e-01
5.788125000000000142e+01,1.929500000000002302e+01,2.900485818638259567e-03,8.839326454575191505e-01,1.131668687238424897e-01
5.822500000000000142e+01,1.929500000000002302e+01,2.390860690712683957e-03,9.076535701970064318e-01,8.995556911228093366e-02
5.856875000000000142e+01,1.929500000000002302e+01,1.981753535150465768e-03,9.260180156424527853e-01,7.200023082239673244e-02
5.891250000000000142e+01,1.929500000000002302e+01,1.655641077229592526e-03,9.401643964978970702e-01,5.817996242487334657e-02
5.925625000000000142e+01,1.929500000000002302e+01,1.396468452964555506e-03,9.510517041404572547e-01,4.755182740657819263e-02
3.210000000000000142e+01,1.940000000000002700e+01,9.924380811634250232e-01,2.163975402943394636e-03,5.397943433631769913e-03
3.244375000000000142e+01,1.940000000000002700e+01,9.924270964418344665e-01,2.166691651160509297e-03,5.406211907004877630e-03
3.278750000000000142e+01,1.940000000000002700e+01,9.924141174715445102e-01,2.169884877608704854e-03,5.415997650846772829e-03
3.313125000000000142e+01,1.940000000000002700e+01,9.923987753310030691e-01,2.173640270781666741e-03,5.427584398215279382e-03
3.347500000000000142e+01,1.940000000000002700e+01,9.923806308476950111e-01,2.178058622177735191e-03,5.441310530127222052e-03
3.381875000000000142e+01,1.940000000000002700e+01,9.923591605636944424e-01,2.183259303195349364e-03,5.457580133110181801e-03
3.416250000000000142e+01,1.940000000000002700e+01,9.923337396648543862e-01,2.189383849689955589e-03,5.476876485455624798e-03
3.450625000000000142e+01,1.940000000000002700e+01,9.923036211319296029e-01,2.196600291966336899e-03,5.499778576104101362e-03
3.485000000000000142e+01,1.940000000000002700e+01,9.922679101603151253e-01,2.205108403924991873e-03,5.526981435759852936e-03
3.519375000000000142e+01,1.940000000000002700e+01,9.922255326127042974e-01,2.215146091937604967e-03,5.559321295357935039e-03
3.553750000000000142e+01,1.940000000000002700e+01,9.921751958887614631e-01,2.226997205570669085e-03,5.597806905667650559e-03
3.588125000000000142e+01,1.940000000000002700e+01,9.921153400793603083e-01,2.241001133726365762e-03,5.643658786913173693e-03
3.622500000000000142e+01,1.940000000000002700e+01,9.920440765647768888e-01,2.257564658374187298e-03,5.698358776848968556e-03
3.656875000000000142e+01,1.940000000000002700e+01,9.919591102365151736e-01,2.277176683928712822e-03,5.763713079556092786e-03
3.691250000000000142e+01,1.940000000000002700e+01,9.918576401546362886e-01,2.300426657697301081e-03,5.841933187666544305e-03
3.725625000000000142e+01,1.940000000000002700e+01,9.917362315252050697e-01,2.328027765712649844e-03,5.935740709082142942e-03
3.760000000000000142e+01,1.940000000000002700e+01,9.915906491417407764e-01,2.360846357055427537e-03,6.048504501203776085e-03
3.794375000000000142e+01,1.940000000000002700e+01,9.914156385003722871e-01,2.399939558795574721e-03,6.184421940832230541e-03
3.828750000000000142e+01,1.940000000000002700e+01,9.912046350976406739e-01,2.446603750430615971e-03,6.348761151928562253e-03
3.863125000000000142e+01,1.940000000000002700e+01,9.909493740803044792e-01,2.502437553256869288e-03,6.548188366438574722e-03
3.897500000000000142e+01,1.940000000000002700e+01,9.906393600998405491e-01,2.569424373628176848e-03,6.791215526531265388e-03
3.931875000000000142e+01,1.940000000000002700e+01,9.902611388610975673e-01,2.650041486241130374e-03,7.088819652661257180e-03
3.966250000000000142e+01,1.940000000000002700e+01,9.897972842227995560e-01,2.747405389924203242e-03,7.455310387276153569e-03
4.000625000000000142e+01,1.940000000000002700e+01,9.892249727651356572e-01,2.865467041902586883e-03,7.909560192961892500e-03
4.035000000000000142e+01,1.940000000000002700e+01,9.885139535740815608e-01,3.009276022484201965e-03,8.476770403434148726e-03
4.069375000000000142e+01,1.940000000000002700e+01,9.876236222004290966e-01,3.185340277485789601e-03,9.191037522084976805e-03
4.103750000000000142e+01,1.940000000000002700e+01,9.864987550289530116e-01,3.402118511449217161e-03,1.009912645959775736e-02
4.138125000000000142e+01,1.940000000000002700e+01,9.850632240969353637e-01,3.670696200169960236e-03,1.126607970289475284e-02
4.172500000000000142e+01,1.940000000000002700e+01,9.832106490447578562e-01,4.005713715359677032e-03,1.278363723988248761e-02
4.206875000000000142e+01,1.940000000000002700e+01,9.807903920630026695e-01,4.426634769927792999e-03,1.478297316706933193e-02
4.241250000000000142e+01,1.940000000000002700e+01,9.775864921579739963e-01,4.959459664054651808e-03,1.745404817797139435e-02
4.275625000000000142e+01,1.940000000000002700e+01,9.732860170957802204e-01,5.638985121422018278e-03,2.107499778279781424e-02
4.310000000000000142e+01,1.940000000000002700e+01,9.674319634255574840e-01,6.511653814431879635e-03,2.605638276001074130e-02
4.344375000000000142e+01,1.940000000000002700e+01,9.593547507910555883e-01,7.638841717265534674e-03,3.300640749167883803e-02
4.378750000000000142e+01,1.940000000000002700e+01,9.480771200687088118e-01,9.099942618144835418e-03,4.282293731314625040e-02
4.413125000000000142e+01,1.940000000000002700e+01,9.321938745368333334e-01,1.099355952506123404e-02,5.681256593810529720e-02
4.447500000000000142e+01,1.940000000000002700e+01,9.097488118324755790e-01,1.343317476173613509e-02,7.681801340578839343e-02
4.481875000000000142e+01,1.940000000000002700e+01,8.781796030490246485e-01,1.653083566017398906e-02,1.052895612908013590e-01
4.516250000000000142e+01,1.940000000000002700e+01,8.344854873448441790e-01,2.036018525160942366e-02,1.451543274035464182e-01
4.550625000000000142e+01,1.940000000000002700e+01,7.758570181662916010e-01,2.489387402152617307e-02,1.992491078121822745e-01
4.585000000000000142e+01,1.940000000000002700e+01,7.009428042150293026e-01,2.992933063208800745e-02,2.691278651528826726e-01
4.619375000000000142e+01,1.940000000000002700e+01,6.114721054391086819e-01,3.505280970790210227e-02,3.534750848529891742e-01
4.653750000000000142e+01,1.940000000000002700e+01,5.131613770386563855e-01,3.971160900213491218e-02,4.471270139592087300e-01
4.688125000000000142e+01,1.940000000000002700e+01,4.146305323919284302e-01,4.340640325498763136e-02,5.419630643530839453e-01
4.722500000000000142e+01,1.940000000000002700e+01,3.244434156310534445e-01,4.589362922844264503e-02,6.296629551405038550e-01
4.756875000000000142e+01,1.940000000000002700e+01,2.482398777040731308e-01,4.725092935592494631e-02,7.045091929400020270e-01
4.791250000000000142e+01,1.940000000000002700e+01,1.877947739627417734e-01,4.778155167439521872e-02,7.644236743628629593e-01
4.825625000000000142e+01,1.940000000000002700e+01,1.419428548007191093e-01,4.786174379991040700e-02,8.101954013993704073e-01
4.860000000000000142e+01,1.940000000000002700e+01,1.081114314710269475e-01,4.783170433169840752e-02,8.440568641972746589e-01
4.894375000000000142e+01,1.940000000000002700e+01,8.349761147773628045e-02,4.795527719112147730e-02,8.685471113311422631e-01
4.928750000000000142e+01,1.940000000000002700e+01,6.566158098762714390e-02,4.842543827958494668e-02,8.859129807327879025e-01
4.963125000000000142e+01,1.940000000000002700e+01,5.270013034598078350e-02,4.938775415560493764e-02,8.979121154984143205e-01
4.997500000000000142e+01,1.940000000000002700e+01,4.321343329315970039e-02,5.096587596743893528e-02,9.058206907394014129e-01
5.031875000000000142e+01,1.940000000000002700e+01,3.620328923477856425e-02,5.328361935949229439e-02,9.105130914057292246e-01
5.066250000000000142e+01,1.940000000000002700e+01,3.096788108262372302e-02,5.648348721617680451e-02,9.125486317011993753e-01
5.100625000000000142e+01,1.940000000000002700e+01,2.701541080661311323e-02,6.074329876918708321e-02,9.122412904241998799e-01
5.135000000000000142e+01,1.940000000000002700e+01,2.399981421862201758e-02,6.629281140618072110e-02,9.097073743751973307e-01
5.169375000000000142e+01,1.940000000000002700e+01,2.167510376554287327e-02,7.343185965081817923e-02,9.048930365836388434e-01
5.203750000000000142e+01,1.940000000000002700e+01,1.986361725245193097e-02,8.255087432056440466e-02,8.975855084269835915e-01
5.238125000000000142e+01,1.940000000000002700e+01,1.843405301371918437e-02,9.415354891955790562e-02,8.874123980667228961e-01
5.272500000000000142e+01,1.940000000000002700e+01,1.728619711865157088e-02,1.088794792512423337e-01,8.738343236301059358e-01
5.306875000000000142e+01,1.940000000000002700e+01,1.634020393254865394e-02,1.275212041911473471e-01,8.561385918763039227e-01
5.341250000000000142e+01,1.940000000000002700e+01,1.552907623368192033e-02,1.510245979470248301e-01,8.334463258192932322e-01
5.375625000000000142e+01,1.940000000000002700e+01,1.479363462122150127e-02,1.804539830608998530e-01,8.047523823178787117e-01
5.410000000000000142e+01,1.940000000000002700e+01,1.407980635374601712e-02,2.168956466354541590e-01,7.690245470107998083e-01
5.444375000000000142e+01,1.940000000000002700e+01,1.333846630625296591e-02,2.612719548648605450e-01,7.253895788288865498e-01
5.478750000000000142e+01,1.940000000000002700e+01,1.252815222681241680e-02,3.140550779776802859e-01,6.734167697955073528e-01
5.513125000000000142e+01,1.940000000000002700e+01,1.162045007549908707e-02,3.749178320553365196e-01,6.134617178691643691e-01
5.547500000000000142e+01,1.940000000000002700e+01,1.060652522043834846e-02,4.424365262443746283e-01,5.469569485351869487e-01
5.581875000000000142e+01,1.940000000000002700e+01,9.501648390953441187e-03,5.140231169704754244e-01,4.764752346385711101e-01
5.616250000000000142e+01,1.940000000000002700e+01,8.344079542614271996e-03,5.862308574622446811e-01,4.054250629951410834e-01
5.650625000000000142e+01,1.940000000000002700e+01,7.186764781114617431e-03,6.554072309217319203e-01,3.374060042971534501e-01
5.685000000000000142e+01,1.940000000000002700e+01,6.084347577555463023e-03,7.184520027547065535e-01,2.754636496677380086e-01
5.719375000000000142e+01,1.940000000000002700e+01,5.080906680549280609e-03,7.733599581545884671e-01,2.215591351648622254e-01
5.753750000000000142e+01,1.940000000000002700e+01,4.203059773364733673e-03,8.193657879396075705e-01,1.764311522870276316e-01
5.788125000000000142e+01,1.940000000000002700e+01,3.459545168985453736e-03,8.567371219377148961e-01,1.398033328932998254e-01
5.822500000000000142e+01,1.940000000000002700e+01,2.845235649007548436e-03,8.863997620893026008e-01,1.107550022616898139e-01
5.856875000000000142e+01,1.940000000000002700e+01,2.346614388625375709e-03,9.095717298386506444e-01,8.808165577272392133e-02
5.891250000000000142e+01,1.940000000000002700e+01,1.946587963419761994e-03,9.274986489628999076e-01,7.055476307368024891e-02
5.925625000000000142e+01,1.940000000000002700e+01,1.627790737943820469e-03,9.413043300575759664e-01,5.706787920448019163e-02
3.210000000000000142e+01,1.950500000000002387e+01,9.924448593962560405e-01,2.162265449479709115e-03,5.392875154264166644e-03
3.244375000000000142e+01,1.950500000000002387e+01,9.924351007199097019e-01,2.164683058139882377e-03,5.400216221950441750e-03
3.278750000000000142e+01,1.950500000000002387e+01,9.924235735069302233e-01,2.167524631928055990e-03,5.408901861141678612e-03
3.313125000000000142e+01,1.950500000000002387e+01,9.924099515078786959e-01,2.170865723468540839e-03,5.419182768652875543e-03
3.347500000000000142e+01,1.950500000000002387e+01,9.923938466489303778e-01,2.174795669651387493e-03,5.431357681418318845e-03
3.381875000000000142e+01,1.950500000000002387e+01,9.923747967869473996e-01,2.179420203186156757e-03,5.445783009866400279e-03
3.416250000000000142e+01,1.950500000000002387e+01,9.923522508537503395e-01,2.184864590852797581e-03,5.462884555396986530e-03
3.450625000000000142e+01,1.950500000000002387e+01,9.923255507654742402e-01,2.191277415681151981e-03,5.483171818844482029e-03
3.485000000000000142e+01,1.950500000000002387e+01,9.922939092994134125e-01,2.198835150170258285e-03,5.507255550416465840e-03
3.519375000000000142e+01,1.950500000000002387e+01,9.922563829106835209e-01,2.207747706397747943e-03,5.535869382918811796e-03
3.553750000000000142e+01,1.950500000000002387e+01,9.922118381532474274e-01,2.218265199476111491e-03,5.569896647276421225e-03
3.588125000000000142e+01,1.950500000000002387e+01,9.921589099542983403e-01,2.230686227423922096e-03,5.610403818277764909e-03
3.622500000000000142e+01,1.950500000000002387e+01,9.920959494249671495e-01,2.245368058862345743e-03,5.658682516170482173e-03
3.656875000000000142e+01,1.950500000000002387e+01,9.920209581122291231e-01,2.262739237986493950e-03,5.716302649784296176e-03
3.691250000000000142e+01,1.950500000000002387e+01,9.919315045175411960e-01,2.283315275137913058e-03,5.785180207320952950e-03
3.725625000000000142e+01,1.950500000000002387e+01,9.918246171967721736e-01,2.307718306675264446e-03,5.867664496552659967e-03
3.760000000000000142e+01,1.950500000000002387e+01,9.916966466212294717e-01,2.336701901809354245e-03,5.966651476961132815e-03
