bill_depth_mm,flipper_length_mm,Adelie,Gentoo,Chinstrap
2.139500000000003155e+01,2.273125000000008527e+02,6.890627269747138239e-01,8.149532402023340963e-03,3.027877406232628577e-01
1.309999999999999964e+01,2.280500000000008640e+02,6.651343142692236164e-03,9.866465406033242402e-01,6.702116253983412576e-03
1.320500000000000007e+01,2.280500000000008640e+02,6.683469349689064205e-03,9.865882448513780822e-01,6.728285798932988858e-03
1.331000000000000050e+01,2.280500000000008640e+02,6.719037206086820105e-03,9.865234623977059414e-01,6.757500396207239378e-03
1.341500000000000092e+01,2.280500000000008640e+02,6.758453250585517817e-03,9.864514216592271678e-01,6.790125090187449676e-03
1.352000000000000135e+01,2.280500000000008640e+02,6.802176419218439532e-03,9.863712520471467071e-01,6.826571533634744927e-03
1.362500000000000178e+01,2.280500000000008640e+02,6.850725620200187431e-03,9.862819697916199724e-01,6.867304588179834988e-03
1.373000000000000220e+01,2.280500000000008640e+02,6.904688577074823662e-03,9.861824614210028539e-01,6.912850001922270400e-03
1.383500000000000263e+01,2.280500000000008640e+02,6.964732188345622473e-03,9.860714644421176844e-01,6.963803369536714777e-03
1.394000000000000306e+01,2.280500000000008640e+02,7.031614707438607094e-03,9.859475446673028332e-01,7.020840625258377606e-03
1.404500000000000348e+01,2.280500000000008640e+02,7.106200116424811648e-03,9.858090695085172106e-01,7.084730375057926577e-03
1.415000000000000391e+01,2.280500000000008640e+02,7.189475154179187505e-03,9.856541764017073826e-01,7.156348444113376159e-03
1.425500000000000433e+01,2.280500000000008640e+02,7.282569569465924091e-03,9.854807353274743775e-01,7.236695103059692311e-03
1.436000000000000476e+01,2.280500000000008640e+02,7.386780308130556569e-03,9.852863041456493276e-01,7.326915546220153994e-03
1.446500000000000519e+01,2.280500000000008640e+02,7.503600519360907606e-03,9.850680751473918084e-01,7.428324333247061061e-03
1.457000000000000561e+01,2.280500000000008640e+02,7.634754489551006176e-03,9.848228108301849693e-01,7.542434680264050589e-03
1.467500000000000604e+01,2.280500000000008640e+02,7.782239897641187766e-03,9.845467663943854308e-01,7.670993707973316339e-03
1.478000000000000647e+01,2.280500000000008640e+02,7.948379151215925406e-03,9.842355958132179561e-01,7.816025035566002283e-03
1.488500000000000689e+01,2.280500000000008640e+02,8.135882032124718347e-03,9.838842374999947626e-01,7.979880467880527684e-03
1.499000000000000732e+01,2.280500000000008640e+02,8.347922485494754449e-03,9.834867745330785338e-01,8.165302981426715220e-03
1.509500000000000774e+01,2.280500000000008640e+02,8.588233168188921796e-03,9.830362630302601490e-01,8.375503801551048913e-03
1.520000000000000817e+01,2.280500000000008640e+02,8.861222386539828119e-03,9.825245204979285996e-01,8.614257115531570586e-03
1.530500000000000860e+01,2.280500000000008640e+02,9.172119370112339493e-03,9.819418636970227432e-01,8.886016932864924250e-03
1.541000000000000902e+01,2.280500000000008640e+02,9.527155541973949052e-03,9.812767826120484260e-01,9.196061845977559004e-03
1.551500000000000945e+01,2.280500000000008640e+02,9.933791678462193520e-03,9.805155332815095326e-01,9.550675040028462973e-03
1.562000000000000988e+01,2.280500000000008640e+02,1.040100376030503142e-02,9.796416272929608926e-01,9.957368946734081183e-03
1.572500000000001030e+01,2.280500000000008640e+02,1.093964410321660030e-02,9.786351893436253668e-01,1.042516655315800685e-02
1.583000000000001073e+01,2.280500000000008640e+02,1.156289927140488442e-02,9.774721460261504014e-01,1.096495470244476279e-02
1.593500000000001116e+01,2.280500000000008640e+02,1.228687262752603364e-02,9.761231984568632392e-01,1.158992891561062659e-02
1.604000000000001336e+01,2.280500000000008640e+02,1.313132751121437805e-02,9.745525180115890418e-01,1.231615447719652291e-02
1.614500000000001023e+01,2.280500000000008640e+02,1.412063734002113637e-02,9.727160877793504801e-01,1.316327488062836448e-02
1.625000000000001421e+01,2.280500000000008640e+02,1.528500171797173360e-02,9.705595920550817990e-01,1.415540622694661833e-02
1.635500000000001108e+01,2.280500000000008640e+02,1.666200304845928334e-02,9.680157323862502716e-01,1.532226456529040687e-02
1.646000000000001506e+01,2.280500000000008640e+02,1.829859582305798024e-02,9.650008224768250598e-01,1.670058170011693224e-02
1.656500000000001194e+01,2.280500000000008640e+02,2.025363931173248047e-02,9.614104887217262974e-01,1.833587196654130891e-02
1.667000000000001592e+01,2.280500000000008640e+02,2.260110044447231903e-02,9.571142850462759366e-01,2.028461450925169926e-02
1.677500000000001279e+01,2.280500000000008640e+02,2.543406027994631058e-02,9.519490332581539427e-01,2.261690646189960449e-02
1.688000000000001677e+01,2.280500000000008640e+02,2.886964144154651260e-02,9.457107472758382594e-01,2.541961128261529049e-02
1.698500000000001364e+01,2.280500000000008640e+02,3.305491205487603307e-02,9.381451324084136845e-01,2.879995553671045941e-02
1.709000000000001762e+01,2.280500000000008640e+02,3.817367569372445701e-02,9.289369352130927293e-01,3.288938909318284143e-02
1.719500000000001450e+01,2.280500000000008640e+02,4.445376793129399845e-02,9.176989531054944305e-01,3.784727896321152252e-02
1.730000000000001847e+01,2.280500000000008640e+02,5.217396771227787028e-02,9.039624245330177832e-01,4.386360775470453388e-02
1.740500000000001535e+01,2.280500000000008640e+02,6.166880490696125677e-02,8.871719443686230111e-01,5.115925072441584315e-02
1.751000000000001933e+01,2.280500000000008640e+02,7.332834554556746931e-02,8.666900440897405966e-01,5.998161036469200347e-02
1.761500000000001620e+01,2.280500000000008640e+02,8.758853980227743197e-02,8.418189446741473070e-01,7.059251552357530268e-02
1.772000000000002018e+01,2.280500000000008640e+02,1.049063232605457752e-01,8.118489646715990604e-01,8.324471206785502564e-02
1.782500000000001705e+01,2.280500000000008640e+02,1.257133345223039045e-01,7.761429308616792921e-01,9.814373461601676174e-02
1.793000000000002103e+01,2.280500000000008640e+02,1.503445061233342761e-01,7.342609186537402133e-01,1.153945752229256216e-01
1.803500000000001791e+01,2.280500000000008640e+02,1.789448082592948464e-01,6.861168065853648912e-01,1.349383851553402625e-01
1.814000000000002188e+01,2.280500000000008640e+02,2.113696840006364097e-01,6.321371247541360816e-01,1.564931912452273977e-01
1.824500000000001876e+01,2.280500000000008640e+02,2.471089477445043703e-01,5.733699790814648090e-01,1.795210731740307930e-01
1.835000000000002274e+01,2.280500000000008640e+02,2.852714494835072445e-01,5.114826387779728423e-01,2.032459117385199687e-01
1.845500000000001961e+01,2.280500000000008640e+02,3.246579199784223602e-01,4.486078561223327266e-01,2.267342238992450520e-01
1.856000000000002359e+01,2.280500000000008640e+02,3.639189755545920724e-01,3.870536943412374864e-01,2.490273301041704412e-01
1.866500000000002046e+01,2.280500000000008640e+02,4.017572301171245530e-01,3.289547327853443726e-01,2.692880370975310744e-01
1.877000000000002444e+01,2.280500000000008640e+02,4.371107172705984700e-01,2.759733218996453519e-01,2.869159608297560116e-01
1.887500000000002132e+01,2.280500000000008640e+02,4.692648129868750018e-01,2.291353239843189615e-01,3.015998630288060922e-01
1.898000000000002530e+01,2.280500000000008640e+02,4.978741104677775198e-01,1.888225664545606919e-01,3.133033230776618994e-01
1.908500000000002217e+01,2.280500000000008640e+02,5.229111320649664219e-01,1.548849690526172274e-01,3.222038988824163508e-01
1.919000000000002615e+01,2.280500000000008640e+02,5.445768853784662689e-01,1.268085779025324156e-01,3.286145367190013711e-01
1.929500000000002302e+01,2.280500000000008640e+02,5.632066215963603684e-01,1.038827167967116688e-01,3.329106616069280045e-01
1.940000000000002700e+01,2.280500000000008640e+02,5.791916876676985737e-01,8.533309097704633306e-02,3.354752213552552043e-01
1.950500000000002387e+01,2.280500000000008640e+02,5.929250629380508064e-01,7.041084277404682790e-02,3.366640942879025045e-01
1.961000000000002785e+01,2.280500000000008640e+02,6.047692505990914791e-01,5.844215786317721872e-02,3.367885915377313300e-01
1.971500000000002473e+01,2.280500000000008640e+02,6.150412390769867121e-01,4.884885432139295103e-02,3.361099066016204895e-01
1.982000000000002871e+01,2.280500000000008640e+02,6.240086799639253945e-01,4.115059161312924901e-02,3.348407284229453218e-01
1.992500000000002558e+01,2.280500000000008640e+02,6.318924673740763387e-01,3.495707824087546101e-02,3.331504543850482558e-01
2.003000000000002956e+01,2.280500000000008640e+02,6.388723529300190940e-01,2.995593836091480638e-02,3.311717087090659817e-01
2.013500000000002643e+01,2.280500000000008640e+02,6.450935129091690534e-01,2.589962161817628214e-02,3.290068654726546193e-01
2.024000000000003041e+01,2.280500000000008640e+02,6.506729218146840577e-01,2.259313579371786951e-02,3.267339423915981422e-01
2.034500000000002728e+01,2.280500000000008640e+02,6.557049949193793914e-01,1.988337389046481926e-02,3.244116311901555916e-01
2.045000000000003126e+01,2.280500000000008640e+02,6.602663204884796633e-01,1.765023398429607301e-02,3.220834455272241770e-01
2.055500000000002814e+01,2.280500000000008640e+02,6.644194930543254607e-01,1.579943855504339564e-02,3.197810683906310847e-01
2.066000000000003212e+01,2.280500000000008640e+02,6.682161471677070530e-01,1.425683557991770829e-02,3.175270172523753653e-01
2.076500000000002899e+01,2.280500000000008640e+02,6.716993209711733526e-01,1.296393057177057211e-02,3.153367484570560042e-01
2.087000000000003297e+01,2.280500000000008640e+02,6.749052787039250267e-01,1.187441074702683987e-02,3.132203105490480866e-01
2.097500000000002984e+01,2.280500000000008640e+02,6.778649072931577368e-01,1.095145332865868348e-02,3.111836393781836074e-01
2.108000000000003382e+01,2.280500000000008640e+02,6.806047835612105690e-01,1.016564572181612863e-02,3.092295707169733787e-01
2.118500000000003070e+01,2.280500000000008640e+02,6.831479898834321718e-01,9.493379254272805642e-03,3.073586308622949792e-01
2.129000000000003467e+01,2.280500000000008640e+02,6.855147394351855938e-01,8.915607633218235531e-03,3.055696529315961585e-01
2.139500000000003155e+01,2.280500000000008640e+02,6.877228581679551978e-01,8.416885564296570227e-03,3.038602562677482077e-01
1.309999999999999964e+01,2.287875000000008754e+02,6.633259680935285445e-03,9.866788511781122706e-01,6.687889140952374585e-03
1.320500000000000007e+01,2.287875000000008754e+02,6.663496061556813121e-03,9.866240998132704831e-01,6.712404125172718485e-03
1.331000000000000050e+01,2.287875000000008754e+02,6.696953639173216372e-03,9.865632795182842640e-01,6.739766842542679187e-03
1.341500000000000092e+01,2.287875000000008754e+02,6.734010877175882620e-03,9.864956717345825243e-01,6.770317388241586971e-03
1.352000000000000135e+01,2.287875000000008754e+02,6.775094641054766297e-03,9.864204663742139889e-01,6.804438984731398313e-03
1.362500000000000178e+01,2.287875000000008754e+02,6.820687117012311923e-03,9.863367488582681641e-01,6.842564024719497047e-03
1.373000000000000220e+01,2.287875000000008754e+02,6.871333872929311602e-03,9.862434850401452513e-01,6.885181086925449244e-03
1.383500000000000263e+01,2.287875000000008754e+02,6.927653282088016770e-03,9.861395036103288714e-01,6.932843107583134407e-03
1.394000000000000306e+01,2.287875000000008754e+02,6.990347578891031519e-03,9.860234754909253940e-01,6.986176930183386237e-03
1.404500000000000348e+01,2.287875000000008754e+02,7.060215876716656631e-03,9.858938896181976830e-01,7.045894505085806107e-03
1.415000000000000391e+01,2.287875000000008754e+02,7.138169554268663716e-03,9.857490243739256419e-01,7.112806071805772429e-03
1.425500000000000433e+01,2.287875000000008754e+02,7.225250512502551584e-03,9.855869137542782044e-01,7.187835733219243191e-03
1.436000000000000476e+01,2.287875000000008754e+02,7.322652924854362172e-03,9.854053071484101256e-01,7.272039926735358699e-03
1.446500000000000519e+01,2.287875000000008754e+02,7.431749256087616905e-03,9.852016213259555677e-01,7.366629417956876112e-03
1.457000000000000561e+01,2.287875000000008754e+02,7.554121518746292029e-03,9.849728828869521724e-01,7.472995594301509552e-03
1.467500000000000604e+01,2.287875000000008754e+02,7.691598982874106767e-03,9.847156589888207412e-01,7.592742028305279542e-03
1.478000000000000647e+01,2.287875000000008754e+02,7.846303869917744395e-03,9.844259736058076360e-01,7.727722524274651707e-03
1.488500000000000689e+01,2.287875000000008754e+02,8.020706965995164778e-03,9.840992058616372384e-01,7.880087172367490969e-03
1.499000000000000732e+01,2.287875000000008754e+02,8.217695609788237820e-03,9.837299660600015150e-01,8.052338330210061582e-03
1.509500000000000774e+01,2.287875000000008754e+02,8.440657181441777249e-03,9.833119438599529083e-01,8.247398958605420272e-03
1.520000000000000817e+01,2.287875000000008754e+02,8.693582087341306108e-03,9.828377215257949606e-01,8.468696386863700312e-03
1.530500000000000860e+01,2.287875000000008754e+02,8.981191362361000061e-03,9.822985432214249579e-01,8.720265416213946602e-03
1.541000000000000902e+01,2.287875000000008754e+02,9.309095475944996825e-03,9.816840287842011348e-01,9.006875739853915236e-03
1.551500000000000945e+01,2.287875000000008754e+02,9.683992835503852509e-03,9.809818171312028046e-01,9.334190033293287420e-03
1.562000000000000988e+01,2.287875000000008754e+02,1.011391896551204483e-02,9.801771202002355077e-01,9.708960834252509942e-03
1.572500000000001030e+01,2.287875000000008754e+02,1.060856057756546025e-02,9.792521628290061786e-01,1.013927659342853116e-02
1.583000000000001073e+01,2.287875000000008754e+02,1.117965295622625095e-02,9.781854768800244404e-01,1.063487016374935722e-02
1.593500000000001116e+01,2.287875000000008754e+02,1.184148454113708934e-02,9.769510088047591578e-01,1.120750665410382048e-02
1.604000000000001336e+01,2.287875000000008754e+02,1.261153961421687501e-02,9.755169882231752299e-01,1.187147216260800789e-02
1.614500000000001023e+01,2.287875000000008754e+02,1.351131896870440101e-02,9.738444904608103414e-01,1.264419057048520381e-02
1.625000000000001421e+01,2.287875000000008754e+02,1.456738971088028869e-02,9.718856078844838597e-01,1.354700240463576656e-02
1.635500000000001108e+01,2.287875000000008754e+02,1.581272919616316316e-02,9.695811231143039999e-01,1.460614768953282828e-02
1.646000000000001506e+01,2.287875000000008754e+02,1.728844450747274095e-02,9.668575522000724121e-01,1.585400329245494760e-02
1.656500000000001194e+01,2.287875000000008754e+02,1.904596715528207931e-02,9.636233993972941336e-01,1.733063344742391543e-02
1.667000000000001592e+01,2.287875000000008754e+02,2.114984077251263681e-02,9.597644415795774098e-01,1.908571764790996730e-02
1.677500000000001279e+01,2.287875000000008754e+02,2.368123290707461678e-02,9.551378485338948288e-01,2.118091855903056486e-02
1.688000000000001677e+01,2.287875000000008754e+02,2.674230147996047025e-02,9.495649623518652716e-01,2.369273616817411249e-02
1.698500000000001364e+01,2.287875000000008754e+02,3.046151538761280100e-02,9.428226348885988539e-01,2.671584972378824793e-02
1.709000000000001762e+01,2.287875000000008754e+02,3.499993841076737278e-02,9.346332069227685224e-01,3.036685466646411521e-02
1.719500000000001450e+01,2.287875000000008754e+02,4.055829001881895018e-02,9.246535843655735443e-01,3.478812561560749167e-02
1.730000000000001847e+01,2.287875000000008754e+02,4.738422803831599667e-02,9.124645368626577158e-01,4.015123509902644022e-02
1.740500000000001535e+01,2.287875000000008754e+02,5.577866912412943884e-02,8.975624485653344031e-01,4.665888231053613028e-02
1.751000000000001933e+01,2.287875000000008754e+02,6.609898797509596025e-02,8.793574075585032235e-01,5.454360446640067750e-02
1.761500000000001620e+01,2.287875000000008754e+02,7.875559478467047958e-02,8.571837131806667731e-01,6.406069203466285833e-02
1.772000000000002018e+01,2.287875000000008754e+02,9.419686206986589705e-02,8.303312255067176739e-01,7.547191242341659556e-02
1.782500000000001705e+01,2.287875000000008754e+02,1.128762556412784002e-01,7.981073692800475516e-01,8.901637507867393717e-02
1.793000000000002103e+01,2.287875000000008754e+02,1.351960677433722557e-01,7.599378688787326031e-01,1.048660633778950163e-01
