sepal width (cm),petal width (cm),setosa,versicolor,virginica
4.120000000000001883e+00,2.140000000000000568e+00,5.663232021391633939e-03,4.065510354022531248e-01,5.877857325763553575e-01
4.160000000000001918e+00,2.140000000000000568e+00,6.336535800740858947e-03,4.242845261920968336e-01,5.693789380071622164e-01
4.200000000000001954e+00,2.140000000000000568e+00,7.092283995373222655e-03,4.423630475814872010e-01,5.505446684231396492e-01
4.240000000000001990e+00,2.140000000000000568e+00,7.940218929422293223e-03,4.607292586287214387e-01,5.313305224418563011e-01
4.280000000000002025e+00,2.140000000000000568e+00,8.891120707161524403e-03,4.793190760017180252e-01,5.117898032911204487e-01
4.320000000000002061e+00,2.140000000000000568e+00,9.956897601355634703e-03,4.980620034030447396e-01,4.919810989955995528e-01
4.360000000000002096e+00,2.140000000000000568e+00,1.115068161506684030e-02,5.168816077767640627e-01,4.719677106081691664e-01
2.000000000000000000e+00,2.180000000000000604e+00,6.641702590080082974e-05,4.273074582326617799e-02,9.572028371508328748e-01
2.040000000000000036e+00,2.180000000000000604e+00,6.944496211273608669e-05,4.386104470643890918e-02,9.560695103314483800e-01
2.080000000000000071e+00,2.180000000000000604e+00,7.268756462774975103e-05,4.504640519413143085e-02,9.548809072412407506e-01
2.120000000000000107e+00,2.180000000000000604e+00,7.616338630740499222e-05,4.629000332961913378e-02,9.536338332840734733e-01
2.160000000000000142e+00,2.180000000000000604e+00,7.989283939398098553e-05,4.759522022855867951e-02,9.523248869320473098e-01
2.200000000000000178e+00,2.180000000000000604e+00,8.389840416142934211e-05,4.896565586079420357e-02,9.509504457350442808e-01
2.240000000000000213e+00,2.180000000000000604e+00,8.820486313823430507e-05,5.040514368802411632e-02,9.495066514488376130e-01
2.280000000000000249e+00,2.180000000000000604e+00,9.283956425690675256e-05,5.191776618873061161e-02,9.479893942470124513e-01
2.320000000000000284e+00,2.180000000000000604e+00,9.783271674714925654e-05,5.350787129787434870e-02,9.463942959853786085e-01
2.360000000000000320e+00,2.180000000000000604e+00,1.032177241176339758e-04,5.518008978355892075e-02,9.447166924923234843e-01
2.400000000000000355e+00,2.180000000000000604e+00,1.090315591741271745e-04,5.693935357588333218e-02,9.429516148649426110e-01
2.440000000000000391e+00,2.180000000000000604e+00,1.153151867099920746e-04,5.879091505420257907e-02,9.410937697590874285e-01
2.480000000000000426e+00,2.180000000000000604e+00,1.221140402909212783e-04,6.074036728761683657e-02,9.391375186720923862e-01
2.520000000000000462e+00,2.180000000000000604e+00,1.294785604527135989e-04,6.279366520928773843e-02,9.370768562302594917e-01
2.560000000000000497e+00,2.180000000000000604e+00,1.374648026543834529e-04,6.495714768761896851e-02,9.349053875097267374e-01
2.600000000000000533e+00,2.180000000000000604e+00,1.461351244962058615e-04,6.723756043588341447e-02,9.326163044396202917e-01
2.640000000000000568e+00,2.180000000000000604e+00,1.555589630429124557e-04,6.964207967588489923e-02,9.302023613610722608e-01
2.680000000000000604e+00,2.180000000000000604e+00,1.658137146078753489e-04,7.217833643999906068e-02,9.276558498453929547e-01
2.720000000000000639e+00,2.180000000000000604e+00,1.769857310790597040e-04,7.485444135864818826e-02,9.249685729102726794e-01
2.760000000000000675e+00,2.180000000000000604e+00,1.891714488285450174e-04,7.767900973605902648e-02,9.221318188151125250e-01
2.800000000000000711e+00,2.180000000000000604e+00,2.024786684741976489e-04,8.066118666510034563e-02,9.191363346664255252e-01
2.840000000000000746e+00,2.180000000000000604e+00,2.170280062869351344e-04,8.381067187108015570e-02,9.159723001226329764e-01
2.880000000000000782e+00,2.180000000000000604e+00,2.329545408951685047e-04,8.713774390356827937e-02,9.126293015555364541e-01
2.920000000000000817e+00,2.180000000000000604e+00,2.504096821672253709e-04,9.065328321353022245e-02,9.090963071043024479e-01
2.960000000000000853e+00,2.180000000000000604e+00,2.695632927930298461e-04,9.436879355926219848e-02,9.053616431479447613e-01
3.000000000000000888e+00,2.180000000000000604e+00,2.906060971802282766e-04,9.829642107784861138e-02,9.014129728249711260e-01
3.040000000000000924e+00,2.180000000000000604e+00,3.137524168705863774e-04,1.024489702382765377e-01,8.972372773448529237e-01
3.080000000000000959e+00,2.180000000000000604e+00,3.392432768135996346e-04,1.068399157573692027e-01,8.928208409658171529e-01
3.120000000000000995e+00,2.180000000000000604e+00,3.673499325484578300e-04,1.114834094100933259e-01,8.881492406573582299e-01
3.160000000000001030e+00,2.180000000000000604e+00,3.983778746825941469e-04,1.163942805018440552e-01,8.832073416234733632e-01
3.200000000000001066e+00,2.180000000000000604e+00,4.326713740500571278e-04,1.215880285929808596e-01,8.779793000329689789e-01
3.240000000000001101e+00,2.180000000000000604e+00,4.706186386129269841e-04,1.270808068770683252e-01,8.724485744843186730e-01
3.280000000000001137e+00,2.180000000000000604e+00,5.126576615502360544e-04,1.328893944170268793e-01,8.665979479214229730e-01
3.320000000000001172e+00,2.180000000000000604e+00,5.592828490625477303e-04,1.390311552422735519e-01,8.604095619086639113e-01
3.360000000000001208e+00,2.180000000000000604e+00,6.110525261883375343e-04,1.455239821112651044e-01,8.538649653625466351e-01
3.400000000000001243e+00,2.180000000000000604e+00,6.685974293381516690e-04,1.523862225561790906e-01,8.469451800144827125e-01
3.440000000000001279e+00,2.180000000000000604e+00,7.326303052321560217e-04,1.596365846608011063e-01,8.396307850339668200e-01
3.480000000000001315e+00,2.180000000000000604e+00,8.039567473691614429e-04,1.672940198929282751e-01,8.319020233597025360e-01
3.520000000000001350e+00,2.180000000000000604e+00,8.834874129141494529e-04,1.753775802357533387e-01,8.237389323513325534e-01
3.560000000000001386e+00,2.180000000000000604e+00,9.722517747764907250e-04,1.839062468590326460e-01,8.151215013661907705e-01
3.600000000000001421e+00,2.180000000000000604e+00,1.071413575426925302e-03,1.928987276638511328e-01,8.060298587607219734e-01
3.640000000000001457e+00,2.180000000000000604e+00,1.182288160387117088e-03,2.023732212508643769e-01,7.964444905887485548e-01
3.680000000000001492e+00,2.180000000000000604e+00,1.306361879999570850e-03,2.123471452295592199e-01,7.863464928904411178e-01
3.720000000000001528e+00,2.180000000000000604e+00,1.445313757694289625e-03,2.228368273348821371e-01,7.757178589074236186e-01
3.760000000000001563e+00,2.180000000000000604e+00,1.601039631141039019e-03,2.338571585762309613e-01,7.645418017926279841e-01
3.800000000000001599e+00,2.180000000000000604e+00,1.775678979045067826e-03,2.454212086376868218e-01,7.528031123832681359e-01
3.840000000000001634e+00,2.180000000000000604e+00,1.971644650573983401e-03,2.575398049963211200e-01,7.404885503531049018e-01
3.880000000000001670e+00,2.180000000000000604e+00,2.191655716221713266e-03,2.702210787357818278e-01,7.275872655479963536e-01
3.920000000000001705e+00,2.180000000000000604e+00,2.438773658149197016e-03,2.834699817983865056e-01,7.140912445434641764e-01
3.960000000000001741e+00,2.180000000000000604e+00,2.716442114651471812e-03,2.972877824139360525e-01,6.999957754714124514e-01
4.000000000000001776e+00,2.180000000000000604e+00,3.028530387506190528e-03,3.116715476158543607e-01,6.852999219966393607e-01
4.040000000000001812e+00,2.180000000000000604e+00,3.379380912846444238e-03,3.266136240246472755e-01,6.700069950625063830e-01
4.080000000000001847e+00,2.180000000000000604e+00,3.773860886303445974e-03,3.421011303330382947e-01,6.541250087806582680e-01
4.120000000000001883e+00,2.180000000000000604e+00,4.217418221997000331e-03,3.581154770227931161e-01,6.376671047552099347e-01
4.160000000000001918e+00,2.180000000000000604e+00,4.716142012991167594e-03,3.746319306080329592e-01,6.206519273789758984e-01
4.200000000000001954e+00,2.180000000000000604e+00,5.276827648327262962e-03,3.916192409406667463e-01,6.031039314110060445e-01
4.240000000000001990e+00,2.180000000000000604e+00,5.907046728454882351e-03,4.090393506289843883e-01,5.850536026425606773e-01
4.280000000000002025e+00,2.180000000000000604e+00,6.615221905724976911e-03,4.268472052179240750e-01,5.665375728763509811e-01
4.320000000000002061e+00,2.180000000000000604e+00,7.410706757268474901e-03,4.449906812972156400e-01,5.475986119455159562e-01
4.360000000000002096e+00,2.180000000000000604e+00,8.303870770050913314e-03,4.634106470346532336e-01,5.282854821952959190e-01
2.000000000000000000e+00,2.220000000000000639e+00,5.881282057931707302e-05,3.968987016584918370e-02,9.602513170135714704e-01
2.040000000000000036e+00,2.220000000000000639e+00,6.132219068988444899e-05,4.067573557414373708e-02,9.592629422351663937e-01
2.080000000000000071e+00,2.220000000000000639e+00,6.400288642120214764e-05,4.170850451610449983e-02,9.582274925974741953e-01
2.120000000000000107e+00,2.220000000000000639e+00,6.686924131069907004e-05,4.279083344084832347e-02,9.571422973178409510e-01
2.160000000000000142e+00,2.220000000000000639e+00,6.993698678309832417e-05,4.392554903922844811e-02,9.560045139739884457e-01
2.200000000000000178e+00,2.220000000000000639e+00,7.322340551197495135e-05,4.511565981177820261e-02,9.548111167827099122e-01
2.240000000000000213e+00,2.220000000000000639e+00,7.674750324300093005e-05,4.636436839620131783e-02,9.535588841005555594e-01
2.280000000000000249e+00,2.220000000000000639e+00,8.053020147021373843e-05,4.767508469186429454e-02,9.522443851066654252e-01
2.320000000000000284e+00,2.220000000000000639e+00,8.459455368413334238e-05,4.905143981768524120e-02,9.508639656286306252e-01
2.360000000000000320e+00,2.220000000000000639e+00,8.896598828461840715e-05,5.049730093795862934e-02,9.494137330737567604e-01
2.400000000000000355e+00,2.220000000000000639e+00,9.367258167872433237e-05,5.201678698782025850e-02,9.478895404305009986e-01
2.440000000000000391e+00,2.220000000000000639e+00,9.874536557217849012e-05,5.361428532602854208e-02,9.462869693083992839e-01
2.480000000000000426e+00,2.220000000000000639e+00,1.042186730212195898e-04,5.529446933726990532e-02,9.446013119897089805e-01
2.520000000000000462e+00,2.220000000000000639e+00,1.101305284494365444e-04,5.706231699898972609e-02,9.428275524725608925e-01
2.560000000000000497e+00,2.220000000000000639e+00,1.165230875632659462e-04,5.892313041846963112e-02,9.409603464939669815e-01
2.600000000000000533e+00,2.220000000000000639e+00,1.234431339329191617e-04,6.088255633413037354e-02,9.389940005319367122e-01
2.640000000000000568e+00,2.220000000000000639e+00,1.309426399573074642e-04,6.294660756037412375e-02,9.369224497996685441e-01
2.680000000000000604e+00,2.220000000000000639e+00,1.390794010186493460e-04,6.512168533719153718e-02,9.347392352617898137e-01
2.720000000000000639e+00,2.220000000000000639e+00,1.479177528735064443e-04,6.741460252365098771e-02,9.324374797234755707e-01
2.760000000000000675e+00,2.220000000000000639e+00,1.575293837430601985e-04,6.983260754761126676e-02,9.300098630686457479e-01
2.800000000000000711e+00,2.220000000000000639e+00,1.679942541799925152e-04,7.238340899180534249e-02,9.274485967540146980e-01
2.840000000000000746e+00,2.220000000000000639e+00,1.794016396286765070e-04,7.507520065803660603e-02,9.247453977023347704e-01
2.880000000000000782e+00,2.220000000000000639e+00,1.918513126885883094e-04,7.791668690568825939e-02,9.218914617816230672e-01
2.920000000000000817e+00,2.220000000000000639e+00,2.054548844700966517e-04,8.091710800713036722e-02,9.188774371083995307e-01
2.960000000000000853e+00,2.220000000000000639e+00,2.203373271323205555e-04,8.408626519986872605e-02,9.156933974729988268e-01
3.000000000000000888e+00,2.220000000000000639e+00,2.366387027528397600e-04,8.743454504235227687e-02,9.123288162548948144e-01
3.040000000000000924e+00,2.220000000000000639e+00,2.545161271400166007e-04,9.097294259614700784e-02,9.087725412767130306e-01
3.080000000000000959e+00,2.220000000000000639e+00,2.741460011044706416e-04,9.471308286062672666e-02,9.050127711382689455e-01
3.120000000000000995e+00,2.220000000000000639e+00,2.957265461029963817e-04,9.866723977644398236e-02,9.010370336774529143e-01
3.160000000000001030e+00,2.220000000000000639e+00,3.194806861035840188e-04,1.028483519899890813e-01,8.968321673239073588e-01
3.200000000000001066e+00,2.220000000000000639e+00,3.456593230422035068e-04,1.072700344322451427e-01,8.923843062447125440e-01
3.240000000000001101e+00,2.220000000000000639e+00,3.745450593977719652e-04,1.119465846117020102e-01,8.876788703289002491e-01
3.280000000000001137e+00,2.220000000000000639e+00,4.064564282453113635e-04,1.168929823526320688e-01,8.827005612191226591e-01
3.320000000000001172e+00,2.220000000000000639e+00,4.417526986976078626e-04,1.221248815281177208e-01,8.774333657731846481e-01
3.360000000000001208e+00,2.220000000000000639e+00,4.808393329431836518e-04,1.276585921437798365e-01,8.718605685232770908e-01
3.400000000000001243e+00,2.220000000000000639e+00,5.241741801515538033e-04,1.335110509264448575e-01,8.659647748934035105e-01
3.440000000000001279e+00,2.220000000000000639e+00,5.722745023476167410e-04,1.396997783667900672e-01,8.597279471308623133e-01
3.480000000000001315e+00,2.220000000000000639e+00,6.257249379364065219e-04,1.462428199630309567e-01,8.531314550990326540e-01
3.520000000000001350e+00,2.220000000000000639e+00,6.851865198410024473e-04,1.531586692228814606e-01,8.461561442572774761e-01
3.560000000000001386e+00,2.220000000000000639e+00,7.514068771209634614e-04,1.604661698148883708e-01,8.387824233079906877e-01
3.600000000000001421e+00,2.220000000000000639e+00,8.252317613481821449e-04,1.681843941323368508e-01,8.309903741063150440e-01
3.640000000000001457e+00,2.220000000000000639e+00,9.076180517685398770e-04,1.763324954609552520e-01,8.227598864872762707e-01
3.680000000000001492e+00,2.220000000000000639e+00,9.996484061591394236e-04,1.849295309467159920e-01,8.140708206471248820e-01
3.720000000000001528e+00,2.220000000000000639e+00,1.102547737037506926e-03,1.939942526664689693e-01,8.049031995964935904e-01
3.760000000000001563e+00,2.220000000000000639e+00,1.217701705173955323e-03,2.035448643392132884e-01,7.952374339556127492e-01
3.800000000000001599e+00,2.220000000000000639e+00,1.346677433835449236e-03,2.135987416088929447e-01,7.850545809572715417e-01
3.840000000000001634e+00,2.220000000000000639e+00,1.491246657442700865e-03,2.241721144108635433e-01,7.743366389316937992e-01
3.880000000000001670e+00,2.220000000000000639e+00,1.653411526920878704e-03,2.352797107327339599e-01,7.630668777403450953e-01
3.920000000000001705e+00,2.220000000000000639e+00,1.835433300533132481e-03,2.469343621214527551e-01,7.512302045780141491e-01
3.960000000000001741e+00,2.220000000000000639e+00,2.039864152995181801e-03,2.591465725904826267e-01,7.388135632565222544e-01
4.000000000000001776e+00,2.220000000000000639e+00,2.269582336827185524e-03,2.719240541505404951e-01,7.258063635126322799e-01
4.040000000000001812e+00,2.220000000000000639e+00,2.527830927950181546e-03,2.852712340155231230e-01,7.122009350565268182e-01
4.080000000000001847e+00,2.220000000000000639e+00,2.818260382354081939e-03,2.991887405916154874e-01,6.979929990260304029e-01
4.120000000000001883e+00,2.220000000000000639e+00,3.144975122284080372e-03,3.136728775859578544e-01,6.831821472917580795e-01
4.160000000000001918e+00,2.220000000000000639e+00,3.512584359007457895e-03,3.287150978853609629e-01,6.677723177556315060e-01
4.200000000000001954e+00,2.220000000000000639e+00,3.926257345164969360e-03,3.443014911366974462e-01,6.517722515181375575e-01
4.240000000000001990e+00,2.220000000000000639e+00,4.391783233377723195e-03,3.604123010578704767e-01,6.351959157087517793e-01
4.280000000000002025e+00,2.220000000000000639e+00,4.915635699500045357e-03,3.770214902425763071e-01,6.180628740579237057e-01
4.320000000000002061e+00,2.220000000000000639e+00,5.505042468733307298e-03,3.940963713944481972e-01,6.003985861368184018e-01
4.360000000000002096e+00,2.220000000000000639e+00,6.168059860230621153e-03,4.115973243314469121e-01,5.822346158083225864e-01
2.000000000000000000e+00,2.260000000000000675e+00,5.248072428939285812e-05,3.703242664601578277e-02,9.629150926296948798e-01
