sepal length (cm),petal width (cm),setosa,versicolor,virginica
7.479999999999979110e+00,2.180000000000000604e+00,3.690899674346613687e-04,1.109573115616240280e-01,8.886735984709412950e-01
7.539999999999978719e+00,2.180000000000000604e+00,3.733482807306513079e-04,1.117492221649775269e-01,8.878774295542917194e-01
7.599999999999978328e+00,2.180000000000000604e+00,3.776782269565275713e-04,1.125505117283495532e-01,8.870718100446939314e-01
7.659999999999977938e+00,2.180000000000000604e+00,3.820811866047715550e-04,1.133612985507438525e-01,8.862566202626513956e-01
7.719999999999977547e+00,2.180000000000000604e+00,3.865585688336567807e-04,1.141817022608559856e-01,8.854317391703104834e-01
7.779999999999977156e+00,2.180000000000000604e+00,3.911118120704950804e-04,1.150118438219739636e-01,8.845970443659556537e-01
7.839999999999976765e+00,2.180000000000000604e+00,3.957423846266760830e-04,1.158518455364327543e-01,8.837524120789406190e-01
4.299999999999999822e+00,2.220000000000000639e+00,1.894901814998603377e-04,7.368947951268843555e-02,9.261210303058116100e-01
4.359999999999999432e+00,2.220000000000000639e+00,1.910063830169767441e-04,7.406454640302206904e-02,9.257444472139608749e-01
4.419999999999999041e+00,2.220000000000000639e+00,1.925441640662747854e-04,7.444370720871555658e-02,9.253637486272181523e-01
4.479999999999998650e+00,2.220000000000000639e+00,1.941038915775845962e-04,7.482701347645193124e-02,9.249788826319703672e-01
4.539999999999998259e+00,2.220000000000000639e+00,1.956859395939426023e-04,7.521451745412914558e-02,9.245897966062768258e-01
4.599999999999997868e+00,2.220000000000000639e+00,1.972906894216236613e-04,7.560627210008065424e-02,9.241964372104977121e-01
4.659999999999997478e+00,2.220000000000000639e+00,1.989185297834827036e-04,7.600233109238330176e-02,9.237987503778332110e-01
4.719999999999997087e+00,2.220000000000000639e+00,2.005698569756848024e-04,7.640274883825026730e-02,9.233966813047740363e-01
4.779999999999996696e+00,2.220000000000000639e+00,2.022450750278910036e-04,7.680758048350937173e-02,9.229901744414628073e-01
4.839999999999996305e+00,2.220000000000000639e+00,2.039445958669810393e-04,7.721688192216454028e-02,9.225791734819684953e-01
4.899999999999995914e+00,2.220000000000000639e+00,2.056688394843890098e-04,7.763070980604026838e-02,9.221636213544752714e-01
4.959999999999995524e+00,2.220000000000000639e+00,2.074182341071292835e-04,7.804912155450773048e-02,9.217434602113852016e-01
5.019999999999995133e+00,2.220000000000000639e+00,2.091932163725964224e-04,7.847217536428961748e-02,9.213186314193377857e-01
5.079999999999994742e+00,2.220000000000000639e+00,2.109942315072207487e-04,7.889993021934527118e-02,9.208890755491475621e-01
5.139999999999994351e+00,2.220000000000000639e+00,2.128217335090631143e-04,7.933244590083142478e-02,9.204547323656595559e-01
5.199999999999993960e+00,2.220000000000000639e+00,2.146761853344337156e-04,7.976978299713875786e-02,9.200155408175267890e-01
5.259999999999993570e+00,2.220000000000000639e+00,2.165580590886223913e-04,8.021200291400187865e-02,9.195714390269094096e-01
5.319999999999993179e+00,2.220000000000000639e+00,2.184678362208353544e-04,8.065916788468045773e-02,9.191223642790987691e-01
5.379999999999992788e+00,2.220000000000000639e+00,2.204060077234180459e-04,8.111134098021002825e-02,9.186682530120665602e-01
5.439999999999992397e+00,2.220000000000000639e+00,2.223730743354671100e-04,8.156858611971973261e-02,9.182090408059447872e-01
5.499999999999992006e+00,2.220000000000000639e+00,2.243695467509173604e-04,8.203096808081444813e-02,9.177446623724345720e-01
5.559999999999991616e+00,2.220000000000000639e+00,2.263959458312116678e-04,8.249855251001987633e-02,9.172750515441487895e-01
5.619999999999991225e+00,2.220000000000000639e+00,2.284528028226335953e-04,8.297140593328557190e-02,9.168001412638917547e-01
5.679999999999990834e+00,2.220000000000000639e+00,2.305406595784204439e-04,8.344959576654652211e-02,9.163198635738751818e-01
5.739999999999990443e+00,2.220000000000000639e+00,2.326600687857483495e-04,8.393319032633600463e-02,9.158341496048781893e-01
5.799999999999990052e+00,2.220000000000000639e+00,2.348115941976949524e-04,8.442225884045025108e-02,9.153429295653521258e-01
5.859999999999989662e+00,2.220000000000000639e+00,2.369958108702850241e-04,8.491687145865925435e-02,9.148461327304704405e-01
5.919999999999989271e+00,2.220000000000000639e+00,2.392133054047240542e-04,8.541709926346061077e-02,9.143436874311346996e-01
5.979999999999988880e+00,2.220000000000000639e+00,2.414646761949351054e-04,8.592301428087306681e-02,9.138355210429320863e-01
6.039999999999988489e+00,2.220000000000000639e+00,2.437505336805032615e-04,8.643468949126506540e-02,9.133215599750544866e-01
6.099999999999988098e+00,2.220000000000000639e+00,2.460715006051409953e-04,8.695219884021464229e-02,9.128017296591801610e-01
6.159999999999987708e+00,2.220000000000000639e+00,2.484282122807945328e-04,8.747561724939545424e-02,9.122759545383236635e-01
6.219999999999987317e+00,2.220000000000000639e+00,2.508213168575008250e-04,8.800502062748513654e-02,9.117441580556574499e-01
6.279999999999986926e+00,2.220000000000000639e+00,2.532514755991194049e-04,8.854048588109028617e-02,9.112062626433106161e-01
6.339999999999986535e+00,2.220000000000000639e+00,2.557193631650588527e-04,8.908209092568358800e-02,9.106621897111513153e-01
6.399999999999986144e+00,2.220000000000000639e+00,2.582256678981146919e-04,8.962991469654667254e-02,9.101118596355551871e-01
6.459999999999985754e+00,2.220000000000000639e+00,2.607710921185516927e-04,9.018403715971405610e-02,9.095551917481673465e-01
6.519999999999985363e+00,2.220000000000000639e+00,2.633563524245497388e-04,9.074453932291159930e-02,9.089921043246638188e-01
6.579999999999984972e+00,2.220000000000000639e+00,2.659821799991479133e-04,9.131150324648290573e-02,9.084225145735179696e-01
6.639999999999984581e+00,2.220000000000000639e+00,2.686493209238104032e-04,9.188501205429851215e-02,9.078463386247777045e-01
6.699999999999984190e+00,2.220000000000000639e+00,2.713585364987529478e-04,9.246514994463869708e-02,9.072634915188625415e-01
6.759999999999983800e+00,2.220000000000000639e+00,2.741106035701570054e-04,9.305200220104531406e-02,9.066738871953845536e-01
6.819999999999983409e+00,2.220000000000000639e+00,2.769063148644177906e-04,9.364565520313337943e-02,9.060774384820021732e-01
6.879999999999983018e+00,2.220000000000000639e+00,2.797464793295510277e-04,9.424619643735468455e-02,9.054740570833158531e-01
6.939999999999982627e+00,2.220000000000000639e+00,2.826319224839117798e-04,9.485371450770720136e-02,9.048636535698088013e-01
6.999999999999982236e+00,2.220000000000000639e+00,2.855634867723550255e-04,9.546829914637854075e-02,9.042461373668491120e-01
7.059999999999981846e+00,2.220000000000000639e+00,2.885420319299910165e-04,9.609004122431794026e-02,9.036214167437520706e-01
7.119999999999981455e+00,2.220000000000000639e+00,2.915684353536732751e-04,9.671903276172479080e-02,9.029893988029213947e-01
7.179999999999981064e+00,2.220000000000000639e+00,2.946435924813767086e-04,9.735536693844656919e-02,9.023499894690719669e-01
7.239999999999980673e+00,2.220000000000000639e+00,2.977684171795993095e-04,9.799913810427385297e-02,9.017030934785464913e-01
7.299999999999980282e+00,2.220000000000000639e+00,3.009438421389527244e-04,9.865044178912349415e-02,9.010486143687375105e-01
7.359999999999979892e+00,2.220000000000000639e+00,3.041708192780870324e-04,9.930937471309901621e-02,9.003864544676229986e-01
7.419999999999979501e+00,2.220000000000000639e+00,3.074503201561036873e-04,9.997603479641611890e-02,8.997165148834277426e-01
7.479999999999979110e+00,2.220000000000000639e+00,3.107833363936136168e-04,1.006505211691825913e-01,8.990386954944237230e-01
7.539999999999978719e+00,2.220000000000000639e+00,3.141708801025987728e-04,1.013329341810196432e-01,8.983528949388777107e-01
7.599999999999978328e+00,2.220000000000000639e+00,3.176139843252291910e-04,1.020233754105134838e-01,8.976590106051614004e-01
7.659999999999977938e+00,2.220000000000000639e+00,3.211137034818049678e-04,1.027219476744813814e-01,8.969569386220367369e-01
7.719999999999977547e+00,2.220000000000000639e+00,3.246711138279775432e-04,1.034287550370423248e-01,8.962465738491296463e-01
7.779999999999977156e+00,2.220000000000000639e+00,3.282873139214151988e-04,1.041439028184746179e-01,8.955278098676040521e-01
7.839999999999976765e+00,2.220000000000000639e+00,3.319634250980735019e-04,1.048674976038482115e-01,8.948005389710538271e-01
4.299999999999999822e+00,2.260000000000000675e+00,1.661087849596572404e-04,6.840863406860873963e-02,9.314252571464316510e-01
4.359999999999999432e+00,2.260000000000000675e+00,1.673510313108068838e-04,6.873501988525076989e-02,9.310976290834382940e-01
4.419999999999999041e+00,2.260000000000000675e+00,1.686104588134357577e-04,6.906491166345107846e-02,9.307664778777355874e-01
4.479999999999998650e+00,2.260000000000000675e+00,1.698873525054410915e-04,6.939835312081944763e-02,9.304317595266750063e-01
4.539999999999998259e+00,2.260000000000000675e+00,1.711820028533664979e-04,6.973538857277179759e-02,9.300934294243748957e-01
4.599999999999997868e+00,2.260000000000000675e+00,1.724947058657544971e-04,7.007606294070044262e-02,9.297514423534338768e-01
4.659999999999997478e+00,2.260000000000000675e+00,1.738257632090008640e-04,7.042042176023668998e-02,9.294057524765542144e-01
4.719999999999997087e+00,2.260000000000000675e+00,1.751754823257659858e-04,7.076851118960374165e-02,9.290563133280705932e-01
4.779999999999996696e+00,2.260000000000000675e+00,1.765441765560021002e-04,7.112037801806220250e-02,9.287030778053818603e-01
4.839999999999996305e+00,2.260000000000000675e+00,1.779321652606521173e-04,7.147606967444576631e-02,9.283459981602935063e-01
4.899999999999995914e+00,2.260000000000000675e+00,1.793397739480854819e-04,7.183563423578873119e-02,9.279850259902632237e-01
4.959999999999995524e+00,2.260000000000000675e+00,1.807673344033250710e-04,7.219912043604381768e-02,9.276201122295527624e-01
5.019999999999995133e+00,2.260000000000000675e+00,1.822151848201331861e-04,7.256657767489116395e-02,9.272512071402887468e-01
5.079999999999994742e+00,2.260000000000000675e+00,1.836836699360156486e-04,7.293805602663668008e-02,9.268782603034273482e-01
5.139999999999994351e+00,2.260000000000000675e+00,1.851731411702150414e-04,7.331360624920127411e-02,9.265012206096285841e-01
5.199999999999993960e+00,2.260000000000000675e+00,1.866839567647533490e-04,7.369327979319809097e-02,9.261200362500372485e-01
5.259999999999993570e+00,2.260000000000000675e+00,1.882164819285940386e-04,7.407712881109944358e-02,9.257346547069720266e-01
5.319999999999993179e+00,2.260000000000000675e+00,1.897710889849966813e-04,7.446520616649118796e-02,9.253450227445237930e-01
5.379999999999992788e+00,2.260000000000000675e+00,1.913481575221266748e-04,7.485756544341452823e-02,9.249510863990633158e-01
5.439999999999992397e+00,2.260000000000000675e+00,1.929480745469995377e-04,7.525426095579407226e-02,9.245527909696589219e-01
5.499999999999992006e+00,2.260000000000000675e+00,1.945712346428317397e-04,7.565534775695154091e-02,9.241500810084055662e-01
5.559999999999991616e+00,2.260000000000000675e+00,1.962180401298665360e-04,7.606088164920378480e-02,9.237429003106664149e-01
5.619999999999991225e+00,2.260000000000000675e+00,1.978889012297655793e-04,7.647091919354429002e-02,9.233311919052260563e-01
5.679999999999990834e+00,2.260000000000000675e+00,1.995842362336261043e-04,7.688551771940650703e-02,9.229148980443598882e-01
5.739999999999990443e+00,2.260000000000000675e+00,2.013044716737198529e-04,7.730473533450767099e-02,9.224939601938185740e-01
5.799999999999990052e+00,2.260000000000000675e+00,2.030500424990262190e-04,7.772863093477282159e-02,9.220683190227281223e-01
5.859999999999989662e+00,2.260000000000000675e+00,2.048213922546441809e-04,7.815726421433527582e-02,9.216379143934100293e-01
5.919999999999989271e+00,2.260000000000000675e+00,2.066189732651666129e-04,7.859069567561401126e-02,9.212026853511207092e-01
5.979999999999988880e+00,2.260000000000000675e+00,2.084432468221083211e-04,7.902898663946454627e-02,9.207625701137134300e-01
6.039999999999988489e+00,2.260000000000000675e+00,2.102946833754680328e-04,7.947219925540252583e-02,9.203175060612219793e-01
6.099999999999988098e+00,2.260000000000000675e+00,2.121737627295187749e-04,7.992039651189680738e-02,9.198674297253736087e-01
6.159999999999987708e+00,2.260000000000000675e+00,2.140809742429206953e-04,8.037364224673093638e-02,9.194122767790261497e-01
6.219999999999987317e+00,2.260000000000000675e+00,2.160168170332373982e-04,8.083200115742959768e-02,9.189519820255371840e-01
6.279999999999986926e+00,2.260000000000000675e+00,2.179818001859677376e-04,8.129553881174771124e-02,9.184864793880663791e-01
6.339999999999986535e+00,2.260000000000000675e+00,2.199764429681755774e-04,8.176432165822072884e-02,9.180157018988109874e-01
6.399999999999986144e+00,2.260000000000000675e+00,2.220012750468215723e-04,8.223841703677080284e-02,9.175395816881823929e-01
6.459999999999985754e+00,2.260000000000000675e+00,2.240568367118968003e-04,8.271789318936795254e-02,9.170580499739202640e-01
6.519999999999985363e+00,2.260000000000000675e+00,2.261436791044609180e-04,8.320281927074194006e-02,9.165710370501535253e-01
6.579999999999984972e+00,2.260000000000000675e+00,2.282623644496880840e-04,8.369326535914194121e-02,9.160784722764083732e-01
6.639999999999984581e+00,2.260000000000000675e+00,2.304134662950228622e-04,8.418930246713940413e-02,9.155802840665655529e-01
6.699999999999984190e+00,2.260000000000000675e+00,2.325975697535590523e-04,8.469100255247152820e-02,9.150763998777748931e-01
6.759999999999983800e+00,2.260000000000000675e+00,2.348152717527502201e-04,8.519843852892090841e-02,9.145667461993263192e-01
6.819999999999983409e+00,2.260000000000000675e+00,2.370671812885584775e-04,8.571168427722626604e-02,9.140512485414851174e-01
6.879999999999983018e+00,2.260000000000000675e+00,2.393539196851589583e-04,8.623081465602087936e-02,9.135298314242938922e-01
6.939999999999982627e+00,2.260000000000000675e+00,2.416761208603141560e-04,8.675590551279382945e-02,9.130024183663458803e-01
6.999999999999982236e+00,2.260000000000000675e+00,2.440344315965364385e-04,8.728703369486828789e-02,9.124689318735352828e-01
7.059999999999981846e+00,2.260000000000000675e+00,2.464295118181538801e-04,8.782427706039279414e-02,9.119292934277890561e-01
7.119999999999981455e+00,2.260000000000000675e+00,2.488620348744024959e-04,8.836771448933899986e-02,9.113834234757866026e-01
7.179999999999981064e+00,2.260000000000000675e+00,2.513326878286721642e-04,8.891742589450107870e-02,9.108312414176702454e-01
7.239999999999980673e+00,2.260000000000000675e+00,2.538421717540215411e-04,8.947349223249051464e-02,9.102726655957555923e-01
7.299999999999980282e+00,2.260000000000000675e+00,2.563912020350959204e-04,9.003599551471928863e-02,9.097076132832455642e-01
7.359999999999979892e+00,2.260000000000000675e+00,2.589805086765755424e-04,9.060501881836621751e-02,9.091360006729571896e-01
7.419999999999979501e+00,2.260000000000000675e+00,2.616108366182837218e-04,9.118064629731834070e-02,9.085577428660633892e-01
7.479999999999979110e+00,2.260000000000000675e+00,2.642829460570822442e-04,9.176296319308094307e-02,9.079727538608619586e-01
7.539999999999978719e+00,2.260000000000000675e+00,2.669976127757026758e-04,9.235205584564867842e-02,9.073809465415756392e-01
7.599999999999978328e+00,2.260000000000000675e+00,2.697556284786304607e-04,9.294801170432927251e-02,9.067822326671921562e-01
7.659999999999977938e+00,2.260000000000000675e+00,2.725578011351971757e-04,9.355091933851261699e-02,9.061765228603521072e-01
7.719999999999977547e+00,2.260000000000000675e+00,2.754049553300110431e-04,9.416086844837623371e-02,9.055637265962938054e-01
7.779999999999977156e+00,2.260000000000000675e+00,2.782979326208670848e-04,9.477794987551799166e-02,9.049437521918611838e-01
7.839999999999976765e+00,2.260000000000000675e+00,2.812375919042862092e-04,9.540225561350729189e-02,9.043165067945884150e-01
4.299999999999999822e+00,2.300000000000000711e+00,1.468662962930741681e-04,6.380128995142345105e-02,9.360518437522835633e-01
