sepal width (cm),petal length (cm),setosa,versicolor,virginica
4.080000000000001847e+00,5.818333333333336022e+00,1.223074896161605377e-02,7.129979204299646822e-01,2.747713306084192397e-01
4.120000000000001883e+00,5.818333333333336022e+00,1.306199552908712293e-02,7.375503870349510160e-01,2.493876174359619113e-01
4.160000000000001918e+00,5.818333333333336022e+00,1.391277662310457484e-02,7.605104049284342471e-01,2.255768184484611416e-01
4.200000000000001954e+00,5.818333333333336022e+00,1.478182958192653974e-02,7.818015773538627977e-01,2.034165930642106157e-01
4.240000000000001990e+00,5.818333333333336022e+00,1.566839076344992560e-02,8.013885517007015569e-01,1.829430575358486077e-01
4.280000000000002025e+00,5.818333333333336022e+00,1.657221614507484869e-02,8.192728533739075392e-01,1.641549304810174803e-01
4.320000000000002061e+00,5.818333333333336022e+00,1.749357679457521839e-02,8.354874953878741461e-01,1.470189278175506598e-01
4.360000000000002096e+00,5.818333333333336022e+00,1.843323482380376105e-02,8.500909631980145820e-01,1.314758019781815945e-01
2.000000000000000000e+00,5.916666666666669627e+00,3.194403732892550749e-04,4.456961259964182381e-02,9.551109470270688906e-01
2.040000000000000036e+00,5.916666666666669627e+00,3.274137822512001531e-04,4.546886672944341207e-02,9.542037194883052909e-01
2.080000000000000071e+00,5.916666666666669627e+00,3.360017222774500860e-04,4.643350684497678932e-02,9.532304914327456302e-01
2.120000000000000107e+00,5.916666666666669627e+00,3.452607916705391399e-04,4.746905716565412436e-02,9.521856820426753965e-01
2.160000000000000142e+00,5.916666666666669627e+00,3.552537745382272649e-04,4.858158587586594579e-02,9.510631603495958153e-01
2.200000000000000178e+00,5.916666666666669627e+00,3.660504146785846903e-04,4.977776550714343995e-02,9.498561840781779564e-01
2.240000000000000213e+00,5.916666666666669627e+00,3.777282954960701307e-04,5.106494045097244999e-02,9.485573312535315882e-01
2.280000000000000249e+00,5.916666666666669627e+00,3.903738411399576102e-04,5.245120242269502020e-02,9.471584237361651004e-01
2.320000000000000284e+00,5.916666666666669627e+00,4.040834561910973898e-04,5.394547477028048543e-02,9.456504417735285273e-01
2.360000000000000320e+00,5.916666666666669627e+00,4.189648236109168485e-04,5.555760659299102677e-02,9.440234285833980499e-01
2.400000000000000355e+00,5.916666666666669627e+00,4.351383833160765865e-04,5.729847770000870422e-02,9.422663839166751654e-01
2.440000000000000391e+00,5.916666666666669627e+00,4.527390166516637887e-04,5.918011549215384387e-02,9.403671454911946004e-01
2.480000000000000426e+00,5.916666666666669627e+00,4.719179651877722912e-04,6.121582488290311375e-02,9.383122571519090238e-01
2.520000000000000462e+00,5.916666666666669627e+00,4.928450156179589679e-04,6.342033237709768234e-02,9.360868226072843745e-01
2.560000000000000497e+00,5.916666666666669627e+00,5.157109860192878731e-04,6.580994538237927571e-02,9.336743436316015110e-01
2.600000000000000533e+00,5.916666666666669627e+00,5.407305522208752640e-04,6.840272772007743862e-02,9.310565417277016920e-01
2.640000000000000568e+00,5.916666666666669627e+00,5.681454563340998911e-04,7.121869210356636393e-02,9.282131624400994374e-01
2.680000000000000604e+00,5.916666666666669627e+00,5.982281423474294360e-04,7.428001003012291159e-02,9.251217618275296983e-01
2.720000000000000639e+00,5.916666666666669627e+00,6.312858656874728623e-04,7.761123904502818804e-02,9.217574750892844060e-01
2.760000000000000675e+00,5.916666666666669627e+00,6.676653242452078437e-04,8.123956663121222055e-02,9.180927680445425398e-01
2.800000000000000711e+00,5.916666666666669627e+00,7.077578568100615329e-04,8.519506898863186961e-02,9.140971731545580736e-01
2.840000000000000746e+00,5.916666666666669627e+00,7.520052501381708446e-04,8.951098161524405350e-02,9.097370131346177446e-01
2.880000000000000782e+00,5.916666666666669627e+00,8.009061866830972497e-04,9.422397679151596483e-02,9.049751170218008900e-01
2.920000000000000817e+00,5.916666666666669627e+00,8.550233496393987078e-04,9.937444069432671556e-02,8.997705359560338456e-01
2.960000000000000853e+00,5.916666666666669627e+00,9.149911782600784462e-04,1.050067398042238698e-01,8.940782690175160807e-01
3.000000000000000888e+00,5.916666666666669627e+00,9.815242318055540302e-04,1.111694623984558067e-01,8.878490133697386488e-01
3.040000000000000924e+00,5.916666666666669627e+00,1.055426071896006009e-03,1.179156161258001351e-01,8.810289578023038359e-01
3.080000000000000959e+00,5.916666666666669627e+00,1.137598507017074023e-03,1.253027568526170199e-01,8.735596446403658399e-01
3.120000000000000995e+00,5.916666666666669627e+00,1.229050955838577753e-03,1.333930171301073719e-01,8.653779319140539883e-01
3.160000000000001030e+00,5.916666666666669627e+00,1.330909574434097856e-03,1.422529948481525142e-01,8.564160955774133832e-01
3.200000000000001066e+00,5.916666666666669627e+00,1.444425653913601485e-03,1.519534541749236467e-01,8.466021201711626532e-01
3.240000000000001101e+00,5.916666666666669627e+00,1.570982628809304603e-03,1.625687822575837549e-01,8.358602351136068531e-01
3.280000000000001137e+00,5.916666666666669627e+00,1.712100845609407186e-03,1.741761372629252458e-01,8.241117618914652887e-01
3.320000000000001172e+00,5.916666666666669627e+00,1.869439033330926861e-03,1.868542175212124512e-01,8.112763434454567379e-01
3.360000000000001208e+00,5.916666666666669627e+00,2.044791209969453079e-03,2.006815797166723037e-01,7.972736290733583031e-01
3.400000000000001243e+00,5.916666666666669627e+00,2.240077576438265217e-03,2.157344387616819126e-01,7.820254836618798500e-01
3.440000000000001279e+00,5.916666666666669627e+00,2.457327832160034493e-03,2.320838962531140970e-01,7.654587759147258863e-01
3.480000000000001315e+00,5.916666666666669627e+00,2.698655346206916324e-03,2.497925715817133352e-01,7.475087730720797463e-01
3.520000000000001350e+00,5.916666666666669627e+00,2.966220798838158264e-03,2.689106529678677027e-01,7.281231262332942267e-01
3.560000000000001386e+00,5.916666666666669627e+00,3.262184339884347233e-03,2.894714469810737989e-01,7.072663686790418014e-01
3.600000000000001421e+00,5.916666666666669627e+00,3.588646055146299443e-03,3.114865842693861353e-01,6.849247696754675596e-01
3.640000000000001457e+00,5.916666666666669627e+00,3.947575626057069943e-03,3.349411324354043540e-01,6.611112919385386810e-01
3.680000000000001492e+00,5.916666666666669627e+00,4.340733496243399069e-03,3.597889654387905201e-01,6.358703010649661147e-01
3.720000000000001528e+00,5.916666666666669627e+00,4.769587528483966270e-03,3.859488280929334048e-01,6.092815843785825969e-01
3.760000000000001563e+00,5.916666666666669627e+00,5.235230856820128308e-03,4.133015945481642861e-01,5.814631745950156194e-01
3.800000000000001599e+00,5.916666666666669627e+00,5.738308123178503979e-03,4.416892288789908694e-01,5.525724629978305824e-01
3.840000000000001634e+00,5.916666666666669627e+00,6.278958179685286897e-03,4.709158938402749905e-01,5.228051479800397416e-01
3.880000000000001670e+00,5.916666666666669627e+00,6.856781279493402541e-03,5.007515087971234902e-01,4.923917099233831585e-01
3.920000000000001705e+00,5.916666666666669627e+00,7.470837509320323901e-03,5.309378330363604404e-01,4.615913294543192436e-01
3.960000000000001741e+00,5.916666666666669627e+00,8.119680676682283771e-03,5.611968687039945447e-01,4.306834506193231160e-01
4.000000000000001776e+00,5.916666666666669627e+00,8.801428272741929765e-03,5.912410798437921500e-01,3.999574918834659654e-01
4.040000000000001812e+00,5.916666666666669627e+00,9.513863992596880564e-03,6.207846638039689058e-01,3.697014722034342449e-01
4.080000000000001847e+00,5.916666666666669627e+00,1.025456531695206203e-02,6.495549417198811515e-01,3.401904929631668351e-01
4.120000000000001883e+00,5.916666666666669627e+00,1.102104559113628417e-02,6.773028942485931347e-01,3.116760601602704961e-01
4.160000000000001918e+00,5.916666666666669627e+00,1.181089847218095429e-02,7.038119692828342933e-01,2.843771322449848427e-01
4.200000000000001954e+00,5.916666666666669627e+00,1.262193282690340056e-02,7.289045114469411280e-01,2.584735557261554906e-01
4.240000000000001990e+00,5.916666666666669627e+00,1.345228804115710178e-02,7.524454645005649311e-01,2.341022474582778456e-01
4.280000000000002025e+00,5.916666666666669627e+00,1.430052279039575533e-02,7.743433197180333849e-01,2.113561574915708008e-01
4.320000000000002061e+00,5.916666666666669627e+00,1.516567397394272265e-02,7.945485701430988756e-01,1.902857558829584850e-01
4.360000000000002096e+00,5.916666666666669627e+00,1.604728606076985184e-02,8.130501413967947677e-01,1.709025725424353770e-01
2.000000000000000000e+00,6.015000000000002345e+00,3.023081236006732006e-04,4.266927054941867942e-02,9.570284213269807383e-01
2.040000000000000036e+00,6.015000000000002345e+00,3.089984959072940686e-04,4.343331387775507813e-02,9.562576876263375603e-01
2.080000000000000071e+00,6.015000000000002345e+00,3.161885899495712527e-04,4.425158610660911984e-02,9.554322253034414070e-01
2.120000000000000107e+00,6.015000000000002345e+00,3.239227639327316687e-04,4.512853519509152367e-02,9.545475420409756939e-01
2.160000000000000142e+00,6.015000000000002345e+00,3.322500582830246454e-04,4.606903510091753945e-02,9.535987148407994995e-01
2.200000000000000178e+00,6.015000000000002345e+00,3.412247655957935735e-04,4.707843222603203676e-02,9.525803430083721324e-01
2.240000000000000213e+00,6.015000000000002345e+00,3.509070773422718215e-04,4.816259734551540245e-02,9.514864955771422661e-01
2.280000000000000249e+00,6.015000000000002345e+00,3.613638183073396033e-04,4.932798367364732428e-02,9.503106525080452505e-01
2.320000000000000284e+00,6.015000000000002345e+00,3.726692813140921440e-04,5.058169178973066088e-02,9.490456389289553263e-01
2.360000000000000320e+00,6.015000000000002345e+00,3.849061765847564920e-04,5.193154221805554305e-02,9.476835516053597752e-01
2.400000000000000355e+00,6.015000000000002345e+00,3.981667121096456471e-04,5.338615652960527341e-02,9.462156767582851069e-01
2.440000000000000391e+00,6.015000000000002345e+00,4.125538236616908458e-04,5.495504790529155692e-02,9.446323982710467249e-01
2.480000000000000426e+00,6.015000000000002345e+00,4.281825756140287056e-04,5.664872216805014182e-02,9.429230952563357748e-01
2.520000000000000462e+00,6.015000000000002345e+00,4.451817564934394569e-04,5.847879034887782518e-02,9.410760278946286306e-01
2.560000000000000497e+00,6.015000000000002345e+00,4.636956962211160487e-04,6.045809389267763762e-02,9.390782104111012885e-01
2.600000000000000533e+00,6.015000000000002345e+00,4.838863352215888179e-04,6.260084362378268152e-02,9.369152700409957291e-01
2.640000000000000568e+00,6.015000000000002345e+00,5.059355789585567691e-04,6.492277356500708585e-02,9.345712908560342980e-01
2.680000000000000604e+00,6.015000000000002345e+00,5.300479748787630726e-04,6.744131062039304680e-02,9.320286414047281864e-01
2.720000000000000639e+00,6.015000000000002345e+00,5.564537520494184470e-04,7.017576096729215285e-02,9.292677852806585648e-01
2.760000000000000675e+00,6.015000000000002345e+00,5.854122667192311179e-04,7.314751372794263407e-02,9.262670740053381424e-01
2.800000000000000711e+00,6.015000000000002345e+00,6.172158992689865927e-04,7.638026206564106635e-02,9.230025220350899229e-01
2.840000000000000746e+00,6.015000000000002345e+00,6.521944490549974344e-04,7.990024122712859056e-02,9.194475643238164686e-01
2.880000000000000782e+00,6.015000000000002345e+00,6.907200728148855506e-04,8.373648217006469940e-02,9.155727977571204157e-01
2.920000000000000817e+00,6.015000000000002345e+00,7.332128086940047865e-04,8.792107819802751079e-02,9.113457089932784916e-01
2.960000000000000853e+00,6.015000000000002345e+00,7.801467203668538495e-04,9.248946038632210875e-02,9.067303928933111434e-01
3.000000000000000888e+00,6.015000000000002345e+00,8.320566826248833401e-04,9.748067541642577161e-02,9.016872679009493297e-01
3.040000000000000924e+00,6.015000000000002345e+00,8.895458092251402882e-04,1.029376566291603790e-01,8.961727975616146091e-01
3.080000000000000959e+00,6.015000000000002345e+00,9.532934933357439149e-04,1.089074755336574274e-01,8.901392309730068453e-01
3.120000000000000995e+00,6.015000000000002345e+00,1.024063987702544289e-03,1.154415565513783742e-01,8.835343794609190615e-01
3.160000000000001030e+00,6.015000000000002345e+00,1.102715392413197194e-03,1.225958323339035178e-01,8.763014522736831680e-01
3.200000000000001066e+00,6.015000000000002345e+00,1.190208839312801442e-03,1.304308105218249803e-01,8.683789806388623189e-01
3.240000000000001101e+00,6.015000000000002345e+00,1.287617560260959819e-03,1.390115153538018788e-01,8.597008670859371815e-01
3.280000000000001137e+00,6.015000000000002345e+00,1.396135398679480225e-03,1.484072592845217808e-01,8.501966053167987480e-01
3.320000000000001172e+00,6.015000000000002345e+00,1.517084168917468695e-03,1.586911911514353735e-01,8.397917246796470225e-01
3.360000000000001208e+00,6.015000000000002345e+00,1.651919087390092515e-03,1.699395591902177483e-01,8.284085217223923214e-01
3.400000000000001243e+00,6.015000000000002345e+00,1.802231299387687877e-03,1.822306205157247505e-01,8.159671481848875807e-01
3.440000000000001279e+00,6.015000000000002345e+00,1.969746318922569860e-03,1.956431252671104182e-01,8.023871284139669768e-01
3.480000000000001315e+00,6.015000000000002345e+00,2.156317008376011733e-03,2.102543057654891190e-01,7.875893772261348680e-01
3.520000000000001350e+00,6.015000000000002345e+00,2.363909584151028739e-03,2.261373116251032822e-01,7.714987787907456873e-01
3.560000000000001386e+00,6.015000000000002345e+00,2.594581091293452716e-03,2.433580540656175850e-01,7.540473648430888742e-01
3.600000000000001421e+00,6.015000000000002345e+00,2.850446903762486259e-03,2.619714599498269569e-01,7.351780931464105828e-01
3.640000000000001457e+00,6.015000000000002345e+00,3.133637145211972969e-03,2.820171908362503754e-01,7.148491720185377041e-01
3.680000000000001492e+00,6.015000000000002345e+00,3.446241553117540112e-03,3.035149553063550831e-01,6.930388031405274596e-01
3.720000000000001528e+00,6.015000000000002345e+00,3.790243273314342944e-03,3.264596315763515499e-01,6.697501251503341635e-01
3.760000000000001563e+00,6.015000000000002345e+00,4.167443377041866320e-03,3.508165149829788887e-01,6.450160416399791652e-01
3.800000000000001599e+00,6.015000000000002345e+00,4.579379474798148456e-03,3.765170988798415830e-01,6.189035216453603327e-01
3.840000000000001634e+00,6.015000000000002345e+00,5.027243506354189297e-03,4.034558698679683308e-01,5.915168866256773628e-01
3.880000000000001670e+00,6.015000000000002345e+00,5.511805360977600939e-03,4.314886274776456032e-01,5.629995671613767794e-01
3.920000000000001705e+00,6.015000000000002345e+00,6.033350092542247994e-03,4.604328029959545154e-01,5.335338469115031845e-01
3.960000000000001741e+00,6.015000000000002345e+00,6.591636780079650725e-03,4.900701367700328603e-01,5.033382264498874603e-01
4.000000000000001776e+00,6.015000000000002345e+00,7.185886245335280573e-03,5.201518754692130431e-01,4.726622382854516746e-01
4.040000000000001812e+00,6.015000000000002345e+00,7.814802740053566205e-03,5.504063860461450020e-01,4.417788112138013590e-01
4.080000000000001847e+00,6.015000000000002345e+00,8.476631476301624973e-03,5.805487865982087436e-01,4.109745819254896904e-01
4.120000000000001883e+00,6.015000000000002345e+00,9.169249900714184637e-03,6.102919160694219025e-01,3.805388340298639926e-01
4.160000000000001918e+00,6.015000000000002345e+00,9.890286553210073106e-03,6.393577592315567992e-01,3.507519542152330860e-01
4.200000000000001954e+00,6.015000000000002345e+00,1.063725794788018472e-02,6.674883554283320697e-01,3.218743866237877560e-01
4.240000000000001990e+00,6.015000000000002345e+00,1.140771182499952970e-02,6.944552711709495174e-01,2.941370170040509269e-01
4.280000000000002025e+00,6.015000000000002345e+00,1.219936473778028552e-02,7.200668999059942621e-01,2.677337353562255218e-01
4.320000000000002061e+00,6.015000000000002345e+00,1.301022327380991703e-02,7.441731309631641755e-01,2.428166457630260011e-01
4.360000000000002096e+00,6.015000000000002345e+00,1.383868092446493420e-02,7.666672495091113593e-01,2.194940695664236163e-01
