sepal length (cm),sepal width (cm),setosa,versicolor,virginica
4.359999999999999432e+00,3.920000000000001705e+00,9.959609834359485214e-01,3.645306788319297928e-03,3.937097757321882368e-04
4.419999999999999041e+00,3.920000000000001705e+00,9.955956882190414303e-01,3.965109666816378671e-03,4.392021141421088783e-04
4.479999999999998650e+00,3.920000000000001705e+00,9.951778011090846032e-01,4.329806684461459144e-03,4.923922064537219817e-04
4.539999999999998259e+00,3.920000000000001705e+00,9.946980273745974488e-01,4.747108913548945576e-03,5.548637118537446278e-04
4.599999999999997868e+00,3.920000000000001705e+00,9.941451756330985656e-01,5.226249392596513978e-03,6.285749743049013141e-04
4.659999999999997478e+00,3.920000000000001705e+00,9.935057301867945556e-01,5.778312594936457595e-03,7.159572182691544082e-04
4.719999999999997087e+00,3.920000000000001705e+00,9.927633208045338886e-01,6.416638793241109633e-03,8.200404022249168550e-04
4.779999999999996696e+00,3.920000000000001705e+00,9.918980649597153310e-01,7.157320189917887841e-03,9.446148503666812381e-04
4.839999999999996305e+00,3.920000000000001705e+00,9.908857518205519410e-01,8.019809009505364517e-03,1.094439169942692733e-03
4.899999999999995914e+00,3.920000000000001705e+00,9.896968306194460219e-01,9.027661379531436853e-03,1.275508001022523062e-03
4.959999999999995524e+00,3.920000000000001705e+00,9.882951584985889548e-01,1.020944453242491473e-02,1.495396968985917728e-03
5.019999999999995133e+00,3.920000000000001705e+00,9.866364548667676537e-01,1.159983819455132417e-02,1.763706938681174324e-03
5.079999999999994742e+00,3.920000000000001705e+00,9.846664014371104834e-01,1.324096318752955061e-02,2.092635375359887945e-03
5.139999999999994351e+00,3.920000000000001705e+00,9.823183208443215797e-01,1.518396990050285139e-02,2.497709255175510797e-03
5.199999999999993960e+00,3.920000000000001705e+00,9.795103645273685045e-01,1.749091422090492606e-02,2.998721251726667054e-03
5.259999999999993570e+00,3.920000000000001705e+00,9.761421465183021118e-01,2.023693535265871576e-02,3.620918129039257024e-03
5.319999999999993179e+00,3.920000000000001705e+00,9.720907804389461448e-01,2.351272364860228226e-02,4.396495912451632744e-03
5.379999999999992788e+00,3.920000000000001705e+00,9.672063223284975697e-01,2.742721989871197905e-02,5.366457772790361909e-03
5.439999999999992397e+00,3.920000000000001705e+00,9.613067063258770029e-01,3.211041063338420515e-02,6.582883040738696581e-03
5.499999999999992006e+00,3.920000000000001705e+00,9.541724033240077674e-01,3.771596462705670283e-02,8.111632048935434394e-03
5.559999999999991616e+00,3.920000000000001705e+00,9.455412588337438473e-01,4.442328044505929052e-02,1.003546072119686390e-02
5.619999999999991225e+00,3.920000000000001705e+00,9.351043011315184339e-01,5.243827265999506659e-02,1.245742620848653594e-02
5.679999999999990834e+00,3.920000000000001705e+00,9.225037722572095866e-01,6.199191502519003916e-02,1.550431271760027013e-02
5.739999999999990443e+00,3.920000000000001705e+00,9.073352139644457193e-01,7.333520749760626123e-02,1.932957853794793276e-02
5.799999999999990052e+00,3.920000000000001705e+00,8.891560707299350774e-01,8.672891349635615532e-02,2.411501577370886787e-02
5.859999999999989662e+00,3.920000000000001705e+00,8.675037798766284114e-01,1.024262727576647353e-01,3.006994736570677007e-02
5.919999999999989271e+00,3.920000000000001705e+00,8.419263799040904717e-01,1.206471782991759140e-01,3.742644179673350335e-02
5.979999999999988880e+00,3.920000000000001705e+00,8.120277928830499370e-01,1.415433380240158634e-01,4.642886909293432451e-02
6.039999999999988489e+00,3.920000000000001705e+00,7.775275636833839377e-01,1.651560274133614670e-01,5.731640890325472026e-02
6.099999999999988098e+00,3.920000000000001705e+00,7.383306149353633385e-01,1.913712381891011505e-01,7.029814687553537222e-02
6.159999999999987708e+00,3.920000000000001705e+00,6.945968489510158106e-01,2.198808179317953970e-01,8.552233311718883402e-02
6.219999999999987317e+00,3.920000000000001705e+00,6.467947638741615712e-01,2.501612125559808941e-01,1.030440235698574930e-01
6.279999999999986926e+00,3.920000000000001705e+00,5.957205057171566231e-01,2.814816169586685235e-01,1.227978773241748395e-01
6.339999999999986535e+00,3.920000000000001705e+00,5.424671084131519327e-01,3.129488872981276981e-01,1.445840042887203691e-01
6.399999999999986144e+00,3.920000000000001705e+00,4.883394432698375809e-01,3.435873839813393116e-01,1.680731727488231075e-01
6.459999999999985754e+00,3.920000000000001705e+00,4.347261237907865672e-01,3.724407340131706823e-01,1.928331421960428338e-01
6.519999999999985363e+00,3.920000000000001705e+00,3.829539988817612928e-01,3.986742093116674712e-01,2.183717918065712638e-01
6.579999999999984972e+00,3.920000000000001705e+00,3.341569639266255831e-01,4.216553510739505239e-01,2.441876849994238374e-01
6.639999999999984581e+00,3.920000000000001705e+00,2.891854858309957366e-01,4.409974579097911129e-01,2.698170562592131505e-01
6.699999999999984190e+00,3.920000000000001705e+00,2.485693306553851678e-01,4.565622047764024694e-01,2.948684645682122518e-01
6.759999999999983800e+00,3.920000000000001705e+00,2.125303142590081185e-01,4.684286126668055772e-01,3.190410730741862211e-01
6.819999999999983409e+00,3.920000000000001705e+00,1.810308153842865586e-01,4.768418219946565784e-01,3.421273626210569185e-01
6.879999999999983018e+00,3.920000000000001705e+00,1.538399676696059482e-01,4.821557322880001273e-01,3.640043000423939246e-01
6.939999999999982627e+00,3.920000000000001705e+00,1.306017224469357974e-01,4.847802382267771826e-01,3.846180393262871311e-01
6.999999999999982236e+00,3.920000000000001705e+00,1.108943186004079373e-01,4.851390511145839413e-01,4.039666302850080659e-01
7.059999999999981846e+00,3.920000000000001705e+00,9.427628506341326209e-02,4.836398991491126509e-01,4.220838157874741703e-01
7.119999999999981455e+00,3.920000000000001705e+00,8.031832976455467732e-02,4.806561263205637591e-01,4.390255439148816330e-01
7.179999999999981064e+00,3.920000000000001705e+00,6.862292616149090474e-02,4.765173761934429764e-01,4.548596976450660079e-01
7.239999999999980673e+00,3.920000000000001705e+00,5.883439287168687470e-02,4.715067563238306558e-01,4.696588508044824417e-01
7.299999999999980282e+00,3.920000000000001705e+00,5.064230057962650078e-02,4.658621703287016413e-01,4.834955290916717052e-01
7.359999999999979892e+00,3.920000000000001705e+00,4.378060801081953834e-02,4.597800225698309706e-01,4.964393694193494633e-01
7.419999999999979501e+00,3.920000000000001705e+00,3.802434838382613008e-02,4.534200321447294235e-01,5.085556194714444533e-01
7.479999999999979110e+00,3.920000000000001705e+00,3.318513640007377669e-02,4.469103396326499222e-01,5.199045239672763774e-01
7.539999999999978719e+00,3.920000000000001705e+00,2.910631732210018641e-02,4.403524243073672073e-01,5.305412583705325646e-01
7.599999999999978328e+00,3.920000000000001705e+00,2.565824829631864132e-02,4.338255796538968978e-01,5.405161720497845268e-01
7.659999999999977938e+00,3.920000000000001705e+00,2.273397411622920736e-02,4.273908426635412150e-01,5.498751832202295464e-01
7.719999999999977547e+00,3.920000000000001705e+00,2.024541224606089124e-02,4.210943605887768615e-01,5.586602271651621709e-01
7.779999999999977156e+00,3.920000000000001705e+00,1.812007250576160022e-02,4.149702270896471479e-01,5.669097004045913213e-01
7.839999999999976765e+00,3.920000000000001705e+00,1.629828666276447388e-02,4.090428426171806575e-01,5.746588707200549484e-01
4.299999999999999822e+00,3.960000000000001741e+00,9.965188017037616142e-01,3.154699374178684956e-03,3.264989220595825394e-04
4.359999999999999432e+00,3.960000000000001741e+00,9.962304747560799534e-01,3.408412354758542408e-03,3.611128891614754266e-04
4.419999999999999041e+00,3.960000000000001741e+00,9.959027145374643730e-01,3.696020443380668499e-03,4.012650191550218488e-04
4.479999999999998650e+00,3.960000000000001741e+00,9.955288435993366880e-01,4.023113864134134077e-03,4.480425365292023637e-04
4.539999999999998259e+00,3.960000000000001741e+00,9.951008675389000357e-01,4.396352339260289205e-03,5.027801218394723024e-04
4.599999999999997868e+00,3.960000000000001741e+00,9.946091852533300859e-01,4.823691943948333304e-03,5.671228027214228430e-04
4.659999999999997478e+00,3.960000000000001741e+00,9.940422305383352919e-01,5.314663275798522761e-03,6.431061858660664125e-04
4.719999999999997087e+00,3.960000000000001741e+00,9.933860281499206080e-01,5.880712770328689470e-03,7.332590797508905644e-04
4.779999999999996696e+00,3.960000000000001741e+00,9.926236433697607220e-01,6.535621567374865978e-03,8.407350628645478838e-04
4.839999999999996305e+00,3.960000000000001741e+00,9.917344991803704879e-01,7.296019325310611724e-03,9.694814943187914221e-04
4.899999999999995914e+00,3.960000000000001741e+00,9.906935292857202979e-01,8.182013760134485003e-03,1.124456954145137272e-03
4.959999999999995524e+00,3.960000000000001741e+00,9.894701283948910131e-01,9.217960340016621498e-03,1.311911265092514803e-03
5.019999999999995133e+00,3.960000000000001741e+00,9.880268535490760451e-01,1.043340023327533027e-02,1.539746217648708991e-03
5.079999999999994742e+00,3.960000000000001741e+00,9.863178221993381678e-01,1.186419779007970299e-02,1.817980010582167377e-03
5.139999999999994351e+00,3.960000000000001741e+00,9.842867450576212596e-01,1.355391065478651208e-02,2.159344287592171105e-03
5.199999999999993960e+00,3.960000000000001741e+00,9.818645259957869964e-01,1.555542458573393703e-02,2.580049418478950769e-03
5.259999999999993570e+00,3.960000000000001741e+00,9.789663601580030905e-01,1.793287884749553140e-02,3.100760994501486085e-03
5.319999999999993179e+00,3.960000000000001741e+00,9.754882694436054491e-01,2.076389300599485593e-02,3.747837550399681084e-03
5.379999999999992788e+00,3.960000000000001741e+00,9.713030386567117480e-01,2.414207671186290038e-02,4.554884631425475637e-03
5.439999999999992397e+00,3.960000000000001741e+00,9.662555665413476991e-01,2.817975295502013824e-02,5.564680503632108040e-03
5.499999999999992006e+00,3.960000000000001741e+00,9.601577388808130165e-01,3.301074206937234384e-02,6.831519049814710823e-03
5.559999999999991616e+00,3.960000000000001741e+00,9.527830863059261191e-01,3.879292585996617360e-02,8.423987834107797557e-03
5.619999999999991225e+00,3.960000000000001741e+00,9.438617322841117430e-01,4.571012527525101371e-02,1.042814244063741853e-02
5.679999999999990834e+00,3.960000000000001741e+00,9.330764920731827727e-01,5.397257131834055227e-02,1.295093660847664203e-02
5.739999999999990443e+00,3.960000000000001741e+00,9.200614661562159791e-01,6.381493029502041670e-02,1.612360354876361118e-02
5.799999999999990052e+00,3.960000000000001741e+00,9.044050657078800404e-01,7.549049253162148920e-02,2.010444176049830736e-02
5.859999999999989662e+00,3.960000000000001741e+00,8.856600309400494142e-01,8.925983220963774889e-02,2.508013685031273976e-02
5.919999999999989271e+00,3.960000000000001741e+00,8.633634603282153153e-01,1.053721588164996115e-01,3.126438085528502470e-02
5.979999999999988880e+00,3.960000000000001741e+00,8.370698063549935064e-01,1.240379684525881876e-01,3.889222519241818110e-02
6.039999999999988489e+00,3.960000000000001741e+00,8.063987002912781366e-01,1.453927962997285661e-01,4.820850340899318631e-02
6.099999999999988098e+00,3.960000000000001741e+00,7.710967944683818631e-01,1.694541513851825221e-01,5.944905414643557318e-02
6.159999999999987708e+00,3.960000000000001741e+00,7.311082845307170786e-01,1.960770649651077113e-01,7.281465050417521012e-02
6.219999999999987317e+00,3.960000000000001741e+00,6.866429200657322429e-01,2.249174522912197882e-01,8.843962764304806601e-02
6.279999999999986926e+00,3.960000000000001741e+00,6.382249314332706369e-01,2.554151667033989215e-01,1.063599018633304832e-01
6.339999999999986535e+00,3.960000000000001741e+00,5.867043973071145446e-01,2.868081227426185209e-01,1.264874799502670177e-01
6.399999999999986144e+00,3.960000000000001741e+00,5.332171626948267740e-01,3.181835498431433984e-01,1.485992874620297721e-01
6.459999999999985754e+00,3.960000000000001741e+00,4.790913068402816166e-01,3.485626622350851411e-01,1.723460309246332145e-01
6.519999999999985363e+00,3.960000000000001741e+00,4.257141399339994803e-01,3.770039993238931686e-01,1.972818607421072956e-01
6.579999999999984972e+00,3.960000000000001741e+00,3.743870909197287711e-01,4.027034100684558915e-01,2.229094990118153374e-01
6.639999999999984581e+00,3.960000000000001741e+00,3.262000515217561847e-01,4.250690269677226407e-01,2.487309215105212024e-01
6.699999999999984190e+00,3.960000000000001741e+00,2.819496085000495200e-01,4.437576711415756048e-01,2.742927203583749307e-01
6.759999999999983800e+00,3.960000000000001741e+00,2.421108965275703129e-01,4.586710115711837843e-01,2.992180919012459306e-01
6.819999999999983409e+00,3.960000000000001741e+00,2.068575750827654214e-01,4.699201354474220604e-01,3.232222894698126292e-01
6.879999999999983018e+00,3.960000000000001741e+00,1.761145322357131615e-01,4.777724297950220467e-01,3.461130379692648473e-01
6.939999999999982627e+00,3.960000000000001741e+00,1.496252931882205706e-01,4.825944535009886738e-01,3.677802533107906724e-01
6.999999999999982236e+00,3.960000000000001741e+00,1.270191262988667469e-01,4.848007422305182779e-01,3.881801314706149753e-01
7.059999999999981846e+00,3.960000000000001741e+00,1.078683839057528043e-01,4.848137421174155692e-01,4.073178739768317236e-01
7.119999999999981455e+00,3.960000000000001741e+00,9.173204004433049841e-02,4.830360880998267881e-01,4.252318718558426025e-01
7.179999999999981064e+00,3.960000000000001741e+00,7.818531271447944075e-02,4.798339325541123301e-01,4.419807547314081320e-01
7.239999999999980673e+00,3.960000000000001741e+00,6.683743243393597266e-02,4.755289067423178473e-01,4.576336608237461800e-01
7.299999999999980282e+00,3.960000000000001741e+00,5.734040572896228344e-02,4.703961354462463662e-01,4.722634588247914822e-01
7.359999999999979892e+00,3.960000000000001741e+00,4.939155292455379292e-02,4.646660744123727316e-01,4.859423726630734408e-01
7.419999999999979501e+00,3.960000000000001741e+00,4.273212532399627006e-02,4.585284705304044639e-01,4.987394041455992522e-01
7.479999999999979110e+00,3.960000000000001741e+00,3.714372352447160852e-02,4.521372655042634747e-01,5.107190109712650417e-01
7.539999999999978719e+00,3.960000000000001741e+00,3.244370235866608082e-02,4.456156914324110319e-01,5.219406062089227971e-01
7.599999999999978328e+00,3.960000000000001741e+00,2.848031977931335737e-02,4.390611218195773491e-01,5.324585584011093387e-01
7.659999999999977938e+00,3.960000000000001741e+00,2.512807471290214728e-02,4.325494558611673312e-01,5.423224694259305423e-01
7.719999999999977547e+00,3.960000000000001741e+00,2.228346634222371642e-02,4.261389497911987623e-01,5.515775838665775144e-01
7.779999999999977156e+00,3.960000000000001741e+00,1.986127122271825682e-02,4.198734892807863828e-01,5.602652394964953153e-01
7.839999999999976765e+00,3.960000000000001741e+00,1.779135302041625483e-02,4.137853399603671489e-01,5.684233070192166171e-01
4.299999999999999822e+00,4.000000000000001776e+00,9.967330202654637317e-01,2.965480252787843548e-03,3.014994817482622076e-04
4.359999999999999432e+00,4.000000000000001776e+00,9.964730090418658648e-01,3.194747145278050825e-03,3.322438128561385970e-04
4.419999999999999041e+00,4.000000000000001776e+00,9.961782449460793165e-01,3.453969709522883465e-03,3.677853443977942218e-04
4.479999999999998650e+00,4.000000000000001776e+00,9.958429570732991731e-01,3.747996966274567705e-03,4.090459604263827625e-04
4.539999999999998259e+00,4.000000000000001776e+00,9.954602544380738438e-01,4.082591934903794136e-03,4.571536270221535645e-04
4.599999999999997868e+00,4.000000000000001776e+00,9.950218825475772855e-01,4.464623452375797441e-03,5.134940000468934517e-04
4.659999999999997478e+00,4.000000000000001776e+00,9.945179227268966526e-01,4.902301167801588998e-03,5.797761053017790695e-04
4.719999999999997087e+00,4.000000000000001776e+00,9.939364201225349138e-01,5.405463714138031804e-03,6.581161633270723923e-04
4.779999999999996696e+00,4.000000000000001776e+00,9.932629228610962979e-01,5.985932292700403209e-03,7.511448462034449108e-04
